datetime,Shortwave_Radiation_Downwelling_wattPerMeterSquared,Longwave_Radiation_Downwelling_wattPerMeterSquared,Air_Temperature_celsius,Relative_Humidity_percent,Ten_Meter_Elevation_Wind_Speed_meterPerSecond,Precipitation_millimeterPerDay,Snowfall_millimeterPerDay,Surface_Level_Barometric_Pressure_pascal
2018-05-15 00:00:00,99.8966666666667,425.616666666667,22.2806666666667,93.8160416666667,NA,31.1,0,101231.23125
2018-05-16 00:00:00,185.795208333333,407.035416666667,22.3348125,89.9691666666667,NA,3.96,0,101197.553958333
2018-05-17 00:00:00,137.1025,417.158333333333,23.2546041666667,91.711875,NA,6.41,0,101125.991458333
2018-05-18 00:00:00,203.844166666667,408.739583333333,23.2268958333333,88.3608333333333,NA,4.62,0,101276.174166667
2018-05-19 00:00:00,194.575416666667,400.05625,23.9716666666667,85.0864583333333,NA,0.98,0,101506.97
2018-05-20 00:00:00,71.5783333333333,418.689583333333,22.5204583333333,88.9204166666667,NA,11.18,0,101758.194791667
2018-05-21 00:00:00,118.638139534884,427.295348837209,23.0662790697674,92.0779069767442,NA,9.25,0,101688.374418605
2018-05-22 00:00:00,203.51875,426.283333333333,23.9855625,86.644375,NA,6.1,0,101672.067708333
2018-05-23 00:00:00,327.924375,390.677083333333,24.7995833333333,77.1822916666667,1.34,2.06,0,101689.786875
2018-05-24 00:00:00,220.570638297872,413.217021276596,25.6167872340426,77.6910638297872,0.723103448275862,1.56,0,101632.928510638
2018-05-25 00:00:00,291.351875,411.81875,25.5902916666667,80.3122916666667,NA,1.47,0,101491.561875
2018-05-26 00:00:00,206.914375,401.772916666667,25.0076458333333,80.07625,NA,1.33,0,101263.189166667
2018-05-27 00:00:00,94.2425,426.279166666667,24.2133958333333,88.5235416666667,NA,17.57,0,100842.139791667
2018-05-28 00:00:00,209.724583333333,414.347916666667,25.459375,86.22625,NA,6.33,0,100715.681041667
2018-05-29 00:00:00,187.379166666667,420.202083333333,24.7358333333333,88.8829166666667,NA,9.2,0,101028.39875
2018-05-30 00:00:00,58.5760416666667,426.202083333333,23.4753541666667,96.4658333333333,NA,26.11,0,101300.850208333
2018-05-31 00:00:00,213.917916666667,431.308333333333,24.9884375,87.3547916666667,NA,1.11,0,101376.825208333
2018-06-01 00:00:00,307.468541666667,426.375,26.0930625,82.8514583333333,NA,4.73,0,101346.322291667
2018-06-02 00:00:00,278.331875,428.954166666667,26.1895416666667,83.1883333333333,NA,1.99,0,101182.4175
2018-06-03 00:00:00,204.705625,423.0625,26.0365625,84.7370833333333,NA,7.94,0,101117.094791667
2018-06-04 00:00:00,250.22125,420.402083333333,27.0758541666667,87.5472916666667,NA,7.28,0,101094.815208333
2018-06-05 00:00:00,310.82125,396.014583333333,27.0213333333333,73.895625,NA,1.39,0,101012.524791667
2018-06-06 00:00:00,80.0829166666667,410.408333333333,23.2497916666667,88.2375,NA,6.9,0,101003.459375
2018-06-07 00:00:00,213.829761904762,400.954761904762,24.3662619047619,84.3340476190476,1.62692307692308,1.4,0,101253.648809524
2018-06-08 00:00:00,246.826458333333,394.847916666667,24.36825,80.703125,1.15625,1.65,0,101688.66625
2018-06-09 00:00:00,311.44,396.483333333333,25.0442291666667,80.3495833333333,1.36520833333333,2.4,0,101752.805416667
2018-06-10 00:00:00,220.994791666667,397.272916666667,24.6154583333333,83.3979166666667,1.206875,1.92,0,101548.814583333
2018-06-11 00:00:00,251.52875,399.135416666667,24.9680416666667,85.8477083333333,1.03729166666667,3.5,0,101392.699375
2018-06-12 00:00:00,184.83875,409.766666666667,24.3956458333333,89.1514583333333,0.972708333333333,12.96,0,101540.075833333
2018-06-13 00:00:00,285.709375,411.508333333333,25.9555208333333,81.3102083333333,0.979375,1.24,0,101642.141875
2018-06-14 00:00:00,269.126041666667,405.2625,26.4495833333333,79.9477083333333,1.15395833333333,1.74,0,101582.723125
2018-06-15 00:00:00,268.14625,411.858333333333,27.1297708333333,78.6745833333333,1.06270833333333,1.41,0,101488.762708333
2018-06-16 00:00:00,234.994166666667,413.989583333333,26.1105833333333,82.4672916666667,0.5884,2.47,0,101550.479375
2018-06-17 00:00:00,260.133333333333,411.127083333333,26.2265833333333,82.5102083333333,1.70884615384615,1.62,0,101749.595833333
2018-06-18 00:00:00,216.785416666667,417.002083333333,26.95475,82.0804166666667,0.344230769230769,2.53,0,101762.692083333
2018-06-19 00:00:00,270.6925,421.160416666667,26.1264791666667,85.0239583333333,1.8,4.89,0,101491.318541667
2018-06-20 00:00:00,253.171956521739,432.310869565217,26.2552173913043,88.890652173913,0.857368421052632,9.01,0,101204.538695652
2018-06-21 00:00:00,285.990588235294,441.426470588235,27.0059117647059,88.0458823529412,1.99230769230769,1.95,0,101077.901470588
2018-06-22 00:00:00,327.083125,416.485416666667,28.5723125,77.8733333333333,1.76541666666667,1.15,0,101151.050625
2018-06-23 00:00:00,415.611666666667,423.033333333333,29.7865277777778,68.44,1.82111111111111,1.76,0,101311.621388889
2018-06-24 00:00:00,270.241875,421.24375,28.292125,78.52125,1.28333333333333,2.72,0,101461.2875
2018-06-25 00:00:00,322.17375,411.06875,27.2957083333333,78.9683333333333,1.01020833333333,1.46,0,101658.657291667
2018-06-26 00:00:00,242.973541666667,417.797916666667,27.50575,79.6141666666667,1.354375,1.42,0,101712.846875
2018-06-27 00:00:00,255.570625,416.535416666667,26.3860625,83.5754166666667,1.085,2.8,0,101625.313333333
2018-06-28 00:00:00,323.748536585366,424.363414634146,27.7303170731707,79.8824390243902,1.90024390243902,1.41,0,101482.468536585
2018-06-29 00:00:00,244.115208333333,428.820833333333,25.6051666666667,86.5058333333333,1.06739130434783,3.53,0,101399.021875
2018-06-30 00:00:00,200.513958333333,425.91875,25.5561666666667,90.1816666666667,NA,2.28,0,101462.979791667
2018-07-01 00:00:00,267.677916666667,411.214583333333,25.9445416666667,86.195,2.01333333333333,3.31,0,101507.895625
2018-07-02 00:00:00,295.529791666667,438.566666666667,27.0433125,82.9497916666667,0.464827586206897,1.48,0,101516.341666667
2018-07-03 00:00:00,211.57875,413.539583333333,26.4857083333333,86.545625,NA,3.55,0,101541.385625
2018-07-04 00:00:00,185.365,414.683333333333,25.3769583333333,89.8302083333333,NA,7.79,0,101606.409375
2018-07-05 00:00:00,212.325208333333,429.375,25.2804791666667,87.0897916666667,1.57272727272727,1.74,0,101848.750625
2018-07-06 00:00:00,260.393541666667,412.597916666667,25.9287291666667,84.7110416666667,0.991041666666667,1.01,0,101844.078541667
2018-07-07 00:00:00,233.829166666667,409.9,25.0241875,84.4064583333333,1.1825,3.23,0,101692.592916667
2018-07-08 00:00:00,225.648958333333,407.90625,26.2178958333333,81.7075,1.016875,1.29,0,101852.226458333
2018-07-09 00:00:00,251.093541666667,415.866666666667,26.2913541666667,84.5689583333333,1.32083333333333,2.26,0,101971.13375
2018-07-10 00:00:00,291.673958333333,435.66875,27.0846666666667,82.1895833333333,0.934375,0.84,0,101682.72625
2018-07-11 00:00:00,302.452083333333,411.239583333333,28.1821666666667,73.8727083333333,0.803958333333333,1.67,0,101460.327916667
2018-07-12 00:00:00,304.46625,408.15,27.9557291666667,72.3964583333333,1.075,2.7,0,101600.742291667
2018-07-13 00:00:00,294.458125,421.808333333333,27.9745833333333,79.5958333333333,0.985555555555556,4.08,0,101736.805625
2018-07-14 00:00:00,221.796041666667,451.322916666667,27.4927708333333,84.8979166666667,0.931666666666667,4.29,0,101662.012083333
2018-07-15 00:00:00,171.781458333333,421.3625,26.6647083333333,86.2885416666667,0.6875,1.68,0,101565.615
2018-07-16 00:00:00,254.764791666667,419.95,27.3671875,85.418125,NA,1.44,0,101564.250416667
2018-07-17 00:00:00,103.178958333333,426.683333333333,25.9210208333333,89.3172916666667,1.266,1.86,0,101589.322708333
2018-07-18 00:00:00,49.4615151515152,430.242424242424,26.2427272727273,91.3848484848485,1.2469696969697,3.22,0,101410.98
2018-07-19 00:00:00,56.089696969697,418.590909090909,26.2208484848485,91.0557575757576,1.09545454545455,1.28,0,101211.12030303
2018-07-20 00:00:00,140.927083333333,432.24375,26.065875,91.4297916666667,NA,2.63,0,101248.497708333
2018-07-21 00:00:00,201.727291666667,431.802083333333,26.0219375,89.6933333333333,NA,0.34,0,101169.957291667
2018-07-22 00:00:00,88.918,431.21,23.43305,93.3485,NA,15.46,0,100876.8045
2018-07-23 00:00:00,233.253913043478,430.84347826087,24.8315,86.8777083333333,NA,11.36,0,100729.431666667
2018-07-24 00:00:00,NA,NA,24.884625,89.9129166666667,NA,1.47,0,100978.061666667
2018-07-25 00:00:00,NA,NA,26.751,85.9414583333333,NA,0.57,0,101149.77625
2018-07-26 00:00:00,NA,NA,26.5276666666667,90.141875,NA,0.75,0,101318.569166667
2018-07-27 00:00:00,435.9728125,424.7,27.8670208333333,80.6210416666667,NA,0.48,0,101440.462916667
2018-07-28 00:00:00,297.485833333333,420.83125,27.5062916666667,78.7991666666667,NA,0.44,0,101518.360833333
2018-07-29 00:00:00,250.586458333333,416.075,26.7132291666667,81.4952083333333,NA,0.59,0,101471.252291667
2018-07-30 00:00:00,163.386875,421.602083333333,25.349,90.2391666666667,NA,6.48,0,101506.934583333
2018-07-31 00:00:00,33.3953125,435.65625,24.76425,94.2890625,1.49,0.65,0,101603.046875
2018-08-01 00:00:00,246.81625,417.229166666667,26.9542708333333,84.4264583333333,1.64208333333333,0.59,0,101621.790416667
2018-08-02 00:00:00,238.392083333333,418.385416666667,26.4789791666667,84.44,1.82729166666667,1.97,0,101629.107083333
2018-08-03 00:00:00,305.83375,435.64375,26.6286666666667,82.3095833333333,1.60729166666667,1.49,0,101735.566875
2018-08-04 00:00:00,308.612083333333,409.804166666667,28.0213333333333,75.676875,1.24541666666667,1.31,0,101869.2625
2018-08-05 00:00:00,303.763541666667,405.822916666667,27.8681875,77.6120833333333,1.50729166666667,1.33,0,101959.421875
2018-08-06 00:00:00,289.637291666667,405.475,27.80775,76.0922916666667,1.20229166666667,1.26,0,101859.153333333
2018-08-07 00:00:00,292.772083333333,407.05625,27.8506666666667,75.9239583333333,0.904375,2.69,0,101709.114583333
2018-08-08 00:00:00,280.584166666667,416.141666666667,28.8752291666667,75.0860416666667,1.69229166666667,1.58,0,101650.963333333
2018-08-09 00:00:00,215.706388888889,412.625,27.2735833333333,82.9958333333333,1.14055555555556,1.9,0,101665.097083333
2018-08-10 00:00:00,NA,NA,27.2385,79.42875,NA,1.13,0,101502.584166667
2018-08-11 00:00:00,342.612,415.5075,27.3841041666667,80.37,NA,1.6,0,101364.724791667
2018-08-12 00:00:00,199.458541666667,418.827083333333,26.631,85.073125,NA,4.72,0,101461.991041667
2018-08-13 00:00:00,227.7575,422.464583333333,26.6133958333333,83.5064583333333,NA,1.41,0,101534.478541667
2018-08-14 00:00:00,221.611458333333,423.022916666667,26.594625,84.82375,1.47021739130435,2.64,0,101554.79625
2018-08-15 00:00:00,242.995,431.916666666667,26.4994583333333,82.69875,1.213125,2.82,0,101666.991458333
2018-08-16 00:00:00,211.643125,413.679166666667,26.0806458333333,83.5154166666667,0.948958333333333,6.44,0,101877.263125
2018-08-17 00:00:00,170.437083333333,435.191666666667,25.76875,88.9252083333333,0.931875,3.42,0,102000.063958333
2018-08-18 00:00:00,270.512291666667,417.5875,26.9746666666667,83.6689583333333,0.854583333333333,1.81,0,101797.833541667
2018-08-19 00:00:00,269.407083333333,430.7125,27.4676875,82.0585416666667,0.932708333333333,1.25,0,101517.218333333
2018-08-20 00:00:00,233.897916666667,429.054166666667,25.8164791666667,86.6622916666667,1.20645833333333,19.93,0,101655.88625
2018-08-21 00:00:00,207.504791666667,432.08125,25.9883958333333,88.226875,0.9825,3.71,0,101714.455
2018-08-22 00:00:00,255.098125,423.90625,26.8879583333333,85.695625,1.63416666666667,1.97,0,101532.258333333
2018-08-23 00:00:00,295.33375,414.172916666667,27.8825416666667,79.1816666666667,0.847105263157895,1.77,0,101306.89375
2018-08-24 00:00:00,141.970833333333,428.7875,26.5765416666667,87.7583333333333,1.23977777777778,9.25,0,101394.698333333
2018-08-25 00:00:00,249.007083333333,437.51875,26.819125,85.495625,0.789583333333333,1.89,0,101694.695833333
2018-08-26 00:00:00,197.470208333333,417.070833333333,26.2750416666667,86.6775,0.902916666666667,3.74,0,101882.171458333
2018-08-27 00:00:00,232.704375,412.104166666667,27.3312083333333,81.7927083333333,1.14895833333333,1.3,0,101811.31875
2018-08-28 00:00:00,196.017083333333,412.395833333333,26.6568125,83.7466666666667,1.28416666666667,1.59,0,101803.221666667
2018-08-29 00:00:00,178.98037037037,430.925925925926,25.1781111111111,88.4866666666667,1.21925925925926,7.57,0,101888.901851852
2018-08-30 00:00:00,118.659791666667,434.641666666667,24.1818333333333,93.37375,1.0275,7.67,0,101799.644166667
2018-08-31 00:00:00,218.786458333333,424.79375,26.5363333333333,84.5114583333333,1.374375,1.85,0,101670.841041667
2018-09-01 00:00:00,237.832708333333,411.952083333333,27.6618958333333,80.439375,1.59520833333333,1.4,0,101695.099583333
2018-09-02 00:00:00,185.017708333333,411.30625,26.5057291666667,85.074375,1.42645833333333,2.22,0,101737.013125
2018-09-03 00:00:00,124.876458333333,422.610416666667,25.8659166666667,89.4291666666667,1.46583333333333,6.45,0,101760.666041667
2018-09-04 00:00:00,220.101041666667,438.11875,26.2265208333333,86.6622916666667,1.8425,1.36,0,101738.692083333
2018-09-05 00:00:00,248.781041666667,411.572916666667,27.3350625,82.9520833333333,1.4325,2.3,0,101715.625208333
2018-09-06 00:00:00,249.435833333333,409.622916666667,27.1599583333333,82.3475,1.5925,2.57,0,101643.860416667
2018-09-07 00:00:00,192.86625,412.597916666667,26.5903125,84.4497916666667,1.23083333333333,1.58,0,101472.463541667
2018-09-08 00:00:00,199.991458333333,408.941666666667,25.6200625,87.5791666666667,0.77625,1.7,0,101253.588333333
2018-09-09 00:00:00,250.3825,420.985416666667,26.0731666666667,84.8029166666667,0.63375,1.28,0,101097.272916667
2018-09-10 00:00:00,240.736458333333,436.40625,26.3855,84.3783333333333,0.781875,3.44,0,101226.69875
2018-09-11 00:00:00,216.667291666667,412.395833333333,26.6592291666667,83.0908333333333,0.762708333333333,1.93,0,101415.697708333
2018-09-12 00:00:00,216.715,419.40625,27.944,80.670625,1.32708333333333,1.58,0,101394.2725
2018-09-13 00:00:00,200.221875,421.852083333333,27.4445,83.7958333333333,0.950208333333333,5.24,0,101334.137916667
2018-09-14 00:00:00,239.506458333333,419.629166666667,27.6120833333333,81.7439583333333,0.981041666666667,1.16,0,101153.780833333
2018-09-15 00:00:00,256.104583333333,421.6875,29.1898958333333,76.9252083333333,1.66770833333333,2.2,0,100841.860416667
2018-09-16 00:00:00,204.7775,429.910416666667,29.2266666666667,81.946875,1.828125,11.93,0,100812.36125
2018-09-17 00:00:00,233.566666666667,425.48125,28.6346458333333,81.010625,1.25166666666667,2.32,0,101218.601041667
2018-09-18 00:00:00,251.282083333333,420.6125,28.1184166666667,80.08875,1.02086956521739,2.76,0,101251.091875
2018-09-19 00:00:00,236.86875,417.477083333333,27.6158958333333,81.0895833333333,1.0625,2.98,0,101195.993958333
2018-09-20 00:00:00,212.06625,422.7375,27.2826666666667,82.22125,1.41708333333333,4.1,0,101465.8775
2018-09-21 00:00:00,224.622291666667,406.104166666667,27.5184166666667,76.36625,1.41229166666667,1.35,0,101658.671666667
2018-09-22 00:00:00,204.185,405.6,26.2387083333333,81.6295833333333,1.3875,3.05,0,101561.626041667
2018-09-23 00:00:00,217.705,400.8625,26.6950416666667,77.0077083333333,1.171875,1.84,0,101427.387708333
2018-09-24 00:00:00,149.621458333333,409.033333333333,26.0108125,85.8802083333333,0.9325,3.88,0,101519.620208333
2018-09-25 00:00:00,217.743541666667,414.522916666667,27.0736666666667,82.5102083333333,0.909166666666667,1.8,0,101680.366458333
2018-09-26 00:00:00,216.175625,410.372916666667,27.1358333333333,81.23625,0.756458333333333,14.22,0,101651.471666667
2018-09-27 00:00:00,238.269791666667,414.69375,26.791875,83.7245833333333,1.170625,4.16,0,101523.248541667
2018-09-28 00:00:00,239.206666666667,419.25,27.856875,79.8789583333333,0.847291666666667,2.06,0,101607.635
2018-09-29 00:00:00,206.211041666667,421.316666666667,26.8297708333333,82.2625,1.08958333333333,9.02,0,101769.182083333
2018-09-30 00:00:00,234.751666666667,402.872916666667,27.0472916666667,80.4810416666667,1.404375,2.13,0,101824.443333333
2018-10-01 00:00:00,161.557916666667,408.391666666667,25.3512708333333,88.633125,1.78333333333333,11.12,0,101888.994791667
2018-10-02 00:00:00,120.502291666667,417.347916666667,25.2209791666667,88.4095833333333,1.42708333333333,2.28,0,101821.164583333
2018-10-03 00:00:00,234.902083333333,387.964583333333,25.5641666666667,80.3208333333333,1.45291666666667,1.61,0,101651.054166667
2018-10-04 00:00:00,219.14,388.497916666667,25.3649791666667,79.918125,1.261875,1.42,0,101611.019166667
2018-10-05 00:00:00,238.727291666667,385.05625,25.4417708333333,79.3183333333333,1.03854166666667,1.19,0,101591.154375
2018-10-06 00:00:00,204.76,384.375,25.007125,79.59375,1.07875,2.42,0,101646.88375
2018-10-07 00:00:00,188.003125,392.591666666667,25.486125,80.7260416666667,1.525,2.33,0,101646.353958333
2018-10-08 00:00:00,133.310833333333,420.364583333333,25.3379583333333,87.12375,1.770625,3.2,0,101516.244166667
2018-10-09 00:00:00,159.093958333333,422.158333333333,25.8041041666667,87.3291666666667,2.05625,4.15,0,101204.161041667
2018-10-10 00:00:00,94.7085416666667,431.15,27.1932291666667,86.4779166666667,3.05875,1.96,0,100747.478125
2018-10-11 00:00:00,195.578333333333,425.452083333333,28.0383958333333,79.3966666666667,3.21041666666667,2.18,0,100638.159583333
2018-10-12 00:00:00,254.67,368.4125,24.30575,75.3729166666667,1.09875,2.16,0,100876.095833333
2018-10-13 00:00:00,273.661951219512,334.110416666667,20.7204166666667,72.9,0.837708333333333,2.04,0,101098.574583333
2018-10-14 00:00:00,231.28125,364.102083333333,22.6889583333333,76.9245833333333,0.9225,1.86,0,101487.376875
2018-10-15 00:00:00,219.036041666667,400.570833333333,26.0522916666667,80.638125,0.786875,2.52,0,101712.616875
2018-10-16 00:00:00,231.478958333333,408.302083333333,27.3486041666667,79.8997916666667,0.938541666666667,1.97,0,101736.387708333
2018-10-17 00:00:00,209.603958333333,408.404166666667,27.5694791666667,78.3604166666667,0.966875,2.58,0,101791.058125
2018-10-18 00:00:00,146.147083333333,407.966666666667,25.781875,86.87875,1.24666666666667,1.77,0,101987.46625
2018-10-19 00:00:00,105.992083333333,413.516666666667,24.750125,88.0470833333333,1.56666666666667,1.68,0,102049.526666667
2018-10-20 00:00:00,212.566458333333,396.4875,25.5601041666667,82.3483333333333,0.867291666666667,2.13,0,101559.613958333
2018-10-21 00:00:00,231.625957446809,348.74375,21.4808958333333,71.0529166666667,2.3875,1.6,0,101566.325416667
2018-10-22 00:00:00,225.361081081081,336.973333333333,19.1207333333333,68.6755555555556,1.87911111111111,1.87,0,101955.415777778
2018-10-23 00:00:00,60.188125,386.052083333333,20.4582291666667,86.6114583333333,0.849583333333333,1.29,0,101814.306041667
2018-10-24 00:00:00,167.227083333333,398.958333333333,21.4164375,83.2864583333333,2.01854166666667,1.87,0,101636.912291667
2018-10-25 00:00:00,65.168085106383,382.816666666667,20.1675416666667,86.2060416666667,1.68645833333333,3.32,0,101430.157916667
2018-10-26 00:00:00,98.4089583333333,421.345833333333,22.7173541666667,91.5379166666667,2.07645833333333,4.05,0,100720.776875
2018-10-27 00:00:00,139.357916666667,339.547916666667,17.9098541666667,76.681875,1.99354166666667,1.65,0,100958.11375
2018-10-28 00:00:00,249.491219512195,307.35,15.9895208333333,78.1595833333333,0.970625,1.86,0,101786.0725
2018-10-29 00:00:00,224.171162790698,338.258333333333,19.2523333333333,81.1422916666667,1.05739130434783,2.3,0,101755.826875
2018-10-30 00:00:00,218.544565217391,323.8375,18.997875,73.120625,1.02422222222222,1.78,0,101833.91375
2018-10-31 00:00:00,208.864545454545,338.797916666667,19.2613541666667,78.84875,0.821666666666667,1.61,0,101936.243958333
2018-11-01 00:00:00,154.411041666667,359.0875,21.2969375,78.8872916666667,1.35212765957447,2.1,0,101446.186458333
2018-11-02 00:00:00,55.1104166666667,419.5,22.1209791666667,87.9597916666667,1.73645833333333,9.62,0,101016.47
2018-11-03 00:00:00,192.955869565217,336.75,15.546875,71.390625,2.0075,2.45,0,101756.281458333
2018-11-04 00:00:00,89.3286046511628,371.727083333333,17.9207291666667,85.2825,1.23104166666667,1.38,0,101965.355625
2018-11-05 00:00:00,116.053,425.575,23.31485,90.993,0.85,3.23,0,101660.5405
2018-11-06 00:00:00,327.915217391304,400.273913043478,26.2275217391304,74.5091304347826,1.72684210526316,1.64,0,101467.093478261
2018-11-07 00:00:00,167.537083333333,386.608333333333,23.3789791666667,83.768125,0.398541666666667,2.54,0,101490.433958333
2018-11-08 00:00:00,238.623214285714,409.914285714286,24.9103928571429,81.3685714285714,1.16,17.77,0,101442.255
2018-11-09 00:00:00,136.779583333333,430.447916666667,23.3075416666667,91.0425,0.679583333333333,1.6,0,101450.245625
2018-11-10 00:00:00,60.5595833333333,394.91875,20.8244791666667,90.5058333333333,1.09583333333333,0.67,0,101582.429791667
2018-11-11 00:00:00,130.555,351.964583333333,17.3745416666667,80.568125,2.13833333333333,1.89,0,101948.887708333
2018-11-12 00:00:00,128.98625,394.95625,21.8271666666667,87.1545833333333,1.660625,2,0,101746.532708333
2018-11-13 00:00:00,142.808958333333,409.983333333333,24.5368333333333,86.3241666666667,1.07791666666667,1.56,0,101487.4325
2018-11-14 00:00:00,53.8383333333333,404.179166666667,20.6977083333333,88.0435416666667,2.35520833333333,1.32,0,101711.022291667
2018-11-15 00:00:00,78.9404166666667,382.958333333333,16.1785833333333,91.9754166666667,2.03395833333333,19.54,0,101420.953541667
2018-11-16 00:00:00,207.819756097561,289.03125,8.90541666666667,80.7020833333333,1.98125,2.79,0,101827.793125
2018-11-17 00:00:00,185.927872340426,293.84375,11.9069375,83.4364583333333,0.791875,2.02,0,101999.73625
2018-11-18 00:00:00,147.294583333333,334.139583333333,17.3109583333333,85.5454166666667,0.830208333333333,1.62,0,101936.098125
2018-11-19 00:00:00,149.382708333333,363.983333333333,18.676125,87.0929166666667,0.61,3.21,0,101783.57375
2018-11-20 00:00:00,168.954090909091,368.745454545455,19.1615,80.7004545454545,0.35,1.68,0,101704.066363636
2018-11-21 00:00:00,390.643636363636,304.254545454545,16.634,62.3168181818182,1.66636363636364,1.68,0,102039.501818182
2018-11-22 00:00:00,182.841428571429,357.585714285714,16.3977619047619,74.1009523809524,2.74190476190476,1.41,0,102043.620952381
2018-11-23 00:00:00,287.716818181818,365.690909090909,19.8815909090909,80.4313636363636,NA,2.13,0,101631.754090909
2018-11-24 00:00:00,256.080952380952,394.438095238095,22.7279523809524,78.9347619047619,2.04619047619048,1.34,0,100775.98047619
2018-11-25 00:00:00,286.824210526316,366.642105263158,19.9764736842105,76.9331578947368,1.22736842105263,2.01,0,101237.920526316
2018-11-26 00:00:00,103.102777777778,413.911111111111,21.7897777777778,90.4838888888889,1.675,8.4,0,100942.918333333
2018-11-27 00:00:00,416.53,262.086363636364,10.5765454545455,52.7522727272727,3.04681818181818,2.14,0,101330.763181818
2018-11-28 00:00:00,403.734,258.352380952381,7.98347619047619,48.9547619047619,2.41809523809524,2.99,0,101830.638571429
2018-11-29 00:00:00,332.6995,291.755,12.25785,53.318,NA,2.22,0,102073.395
2018-11-30 00:00:00,NA,NA,NA,NA,NA,2.31,0,100000
2018-12-01 00:00:00,NA,NA,NA,NA,NA,14.81,0,100000
2018-12-02 00:00:00,NA,NA,NA,NA,NA,4.57,0,100000
2018-12-03 00:00:00,NA,NA,NA,NA,NA,2.26,0,100000
2018-12-04 00:00:00,NA,NA,NA,NA,NA,2.19,0,100000
2018-12-05 00:00:00,NA,NA,NA,NA,NA,2.74,0,100000
2018-12-06 00:00:00,NA,NA,NA,NA,NA,2.82,0,100000
2018-12-07 00:00:00,360.490454545455,302.190909090909,14.9762272727273,64.4959090909091,1.68818181818182,2.68,0,102503.531304348
2018-12-08 00:00:00,211.921481481481,350.311111111111,17.8212592592593,74.4337037037037,1.87148148148148,1.82,0,102052.804814815
2018-12-09 00:00:00,95.24,395.98125,18.45021875,89.1390625,2.1434375,15.78,0,101157.8759375
2018-12-10 00:00:00,31.1035416666667,352.595833333333,9.69758333333333,82.359375,2.214375,1.11,0,101396.315416667
2018-12-11 00:00:00,106.079210526316,329.486842105263,7.65205263157895,79.7371052631579,1.76868421052632,1.63,0,102073.107105263
2018-12-12 00:00:00,12.4816666666667,301.56,11.2838,77.168,0.204,3.25,0,102078.162
2018-12-13 00:00:00,63.76,352.302083333333,13.398375,79.6591666666667,0.27,1.77,0,101919.039583333
2018-12-14 00:00:00,7.66564102564103,397.051282051282,17.3700256410256,94.2564102564103,0.823846153846154,60.18,0,101420.803076923
2018-12-15 00:00:00,171.3405,394.015,17.98505,83.151,1.609,23.45,0,101338.411
2018-12-16 00:00:00,208.971081081081,334.472972972973,15.4763783783784,78.8854054054054,1.05083333333333,1.77,0,101599.237567568
2018-12-17 00:00:00,88.5785714285714,295.545714285714,11.5723863636364,84.1020454545454,1.05568181818182,2.1,0,101723.491363636
2018-12-18 00:00:00,189.356279069767,288.202325581395,11.4963488372093,78.0453488372093,0.433255813953488,2.04,0,101627.419767442
2018-12-19 00:00:00,151.880909090909,350.786363636364,15.5220909090909,76.3504545454545,0.463181818181818,1.2,0,101377.331818182
2018-12-20 00:00:00,27.86125,397.325,16.4845416666667,92.6272916666667,1.97020833333333,49.16,0,100455.416458333
2018-12-21 00:00:00,159.851515151515,346.227272727273,14.251303030303,79.3272727272727,4.07363636363636,1.72,0,99987.8351515152
2018-12-22 00:00:00,250.514375,287.158823529412,10.4235588235294,67.2555882352941,2.13147058823529,0.97,0,101485.576764706
2018-12-23 00:00:00,175.866666666667,285.241666666667,8.2356875,81.8314583333333,0.370833333333333,0.89,0,102111.225208333
2018-12-24 00:00:00,153.403125,307.945833333333,11.6474791666667,86.6904166666667,0.455833333333333,0.95,0,102093.019583333
2018-12-25 00:00:00,156.762916666667,314.847916666667,13.6180833333333,82.71625,0.684791666666667,0.93,0,102095.131666667
2018-12-26 00:00:00,127.976041666667,318.445833333333,13.5792291666667,88.5360416666667,1.68791666666667,0.63,0,102289.827083333
2018-12-27 00:00:00,89.6904166666667,355.591666666667,16.7737291666667,87.9416666666667,1.04333333333333,0.86,0,102014.478333333
2018-12-28 00:00:00,67.3252083333333,410.975,22.3106666666667,86.3810416666667,1.78625,1.94,0,101638.160208333
2018-12-29 00:00:00,69.7472916666667,426.027083333333,20.6079791666667,95.0966666666667,0.59804347826087,17.41,0,101824.478125
2018-12-30 00:00:00,64.0920833333333,412.63125,18.9572708333333,97.8297916666667,0.681333333333333,0.64,0,101836.272708333
2018-12-31 00:00:00,139.285625,401.529166666667,21.6557708333333,87.865625,1.61583333333333,0.76,0,101800.264791667
2019-01-01 00:00:00,153.207083333333,364.910416666667,19.903125,85.7041666666667,0.550833333333333,1.12,0,101793.29125
2019-01-02 00:00:00,112.252708333333,371.06875,19.4620416666667,87.5370833333333,0.315208333333333,1.01,0,101824.956458333
2019-01-03 00:00:00,109.947708333333,373.447916666667,20.2027083333333,89.6325,0.988958333333333,1.33,0,101488.594583333
2019-01-04 00:00:00,83.44375,400.716666666667,19.8921458333333,91.4785416666667,1.88375,7.67,0,101097.053958333
2019-01-05 00:00:00,182.547826086957,307.239583333333,13.5460208333333,76.7329166666667,2.109375,1.11,0,101225.896458333
2019-01-06 00:00:00,194.442558139535,285.441666666667,11.6288541666667,79.52,0.624375,0.99,0,101772.74625
