"Date","oxygen","temperature","BARCOairTdaily","BARCOraindaily","BARCOBaromdaily","BARCORHdaily","BARCOPARdaily","BARCOSWRaddaily","BARCOLWRaddaily","BARCOWspeeddaily","BARCOWdirectiondaily"
2018-03-31,8.315789474,18.28125,18.1150208333333,1.86,101.973716666667,78.06625,456.017291666667,215.342083333333,371.952083333333,NA,NA
2018-04-01,8.211075269,NA,18.2914375,1.26,101.848633333333,84.2972916666667,461.131458333333,215.479375,380.3125,NA,NA
2018-04-02,8.277291667,NA,20.7182708333333,1.53,101.560650833333,78.1841666666667,539.667083333333,251.468333333333,360.470833333333,NA,NA
2018-04-03,8.272261905,NA,22.1596875,1.7,101.499783958333,77.0272916666667,551.229375,257.758958333333,371.525,NA,NA
2018-04-04,NA,20.26270833,21.5413541666667,6.19,101.401361041667,82.935,440.894791666667,205.25875,376.060416666667,NA,NA
2018-04-05,NA,19.48229167,17.938,2.34,101.721988958333,61.7485416666667,609.548958333333,366.173076923077,315.64375,NA,NA
2018-04-06,NA,19.02543478,19.3309791666667,1.55,101.622124791667,69.9360416666667,618.441041666667,292.436041666667,336.741666666667,NA,NA
2018-04-07,NA,19.52148936,21.3888125,3.85,100.935799375,79.3877083333333,377.216458333333,174.682291666667,376.139583333333,NA,NA
2018-04-08,NA,18.97916667,17.6836458333333,0.8,100.9860475,85.9989583333333,221.43,98.2754166666667,395.941666666667,NA,NA
2018-04-09,NA,18.27604167,17.7510625,91.47,101.251694166667,90.564375,142.362083333333,61.2345833333333,406.285416666667,NA,NA
2018-04-10,NA,17.86833333,17.0739791666667,39.92,101.487265208333,97.1370833333333,84.2095833333333,33.6977083333333,402.408333333333,NA,NA
2018-04-11,NA,NA,15.8231707317073,2.12,101.742486341463,78.7646341463415,426.473414634146,206.361707317073,367.053658536585,NA,NA
2018-04-12,NA,NA,17.255375,2.15,101.993915416667,71.405625,584.260416666667,320.726666666667,328.604166666667,NA,NA
2018-04-13,NA,NA,20.5621875,2.61,101.84860375,75.6739583333333,553.833333333333,263.96875,356.575,NA,NA
2018-04-14,NA,NA,22.0147291666667,1.88,101.621644166667,73.9035416666667,535.183333333333,253.627083333333,367.604166666667,NA,NA
2018-04-15,NA,19.1976087,22.7181666666667,15.47,101.134940625,85.915625,251.959791666667,112.668958333333,390.158333333333,NA,NA
2018-04-16,NA,17.90208333,14.5817916666667,1.9,101.443235416667,62.7883333333333,673.459166666667,331.504791666667,299.25,NA,NA
2018-04-17,NA,17.51,15.9512291666667,2.03,101.757512291667,55.8835416666667,664.331041666667,485.3978125,293.935416666667,NA,NA
2018-04-18,NA,17.89458333,19.6096875,2.02,101.676961041667,59.8502083333333,663.296041666667,388.513,316.089583333333,NA,NA
2018-04-19,NA,18.30270833,19.8027916666667,1.82,101.61956875,73.2166666666667,602.117291666667,329.419047619048,344.45,NA,NA
2018-04-20,NA,18.37833333,18.8338333333333,1,101.8307325,76.781875,364.521666666667,172.864583333333,366.7875,NA,NA
2018-04-21,NA,17.888125,20.0881875,1.41,102.021598541667,79.9827083333333,407.812083333333,193.862291666667,392.4875,NA,NA
2018-04-22,NA,NA,21.5973684210526,1.36,101.970133947368,76.9594736842105,307.165263157895,142.489473684211,391.318421052632,NA,NA
2018-04-23,NA,NA,NA,20.88,NA,NA,NA,NA,NA,NA,NA
2018-04-24,NA,NA,NA,1.48,NA,NA,NA,NA,NA,NA,NA
2018-04-25,NA,NA,NA,1.63,NA,NA,NA,NA,NA,NA,NA
2018-04-26,NA,NA,NA,1.59,NA,NA,NA,NA,NA,NA,NA
2018-04-27,NA,NA,NA,1.63,NA,NA,NA,NA,NA,NA,NA
2018-04-28,NA,NA,NA,1.52,NA,NA,NA,NA,NA,NA,NA
2018-04-29,NA,NA,NA,1.37,NA,NA,NA,NA,NA,NA,NA
2018-04-30,NA,NA,NA,2.04,NA,NA,NA,NA,NA,NA,NA
2018-05-01,NA,NA,NA,2.47,NA,NA,NA,NA,NA,NA,NA
2018-05-02,NA,NA,NA,2.55,NA,NA,NA,NA,NA,NA,NA
2018-05-03,NA,NA,NA,1.99,NA,NA,NA,NA,NA,NA,NA
2018-05-04,NA,NA,27.8939333333333,1.72,101.703579285714,46.098,NA,NA,NA,NA,NA
2018-05-05,NA,20.94458333,21.8091041666667,1.13,101.540417708333,78.6666666666667,NA,NA,NA,NA,NA
2018-05-06,NA,20.87782609,24.0617083333333,1.14,101.209494583333,77.0377083333333,NA,NA,NA,NA,NA
2018-05-07,NA,NA,24.4253125,2.07,101.263446875,60.1102083333333,NA,NA,NA,NA,NA
2018-05-08,NA,21.59020833,22.3601041666667,2.13,101.517699166667,66.7797916666667,748.425128205128,369.107631578947,363.105263157895,NA,NA
2018-05-09,NA,NA,21.511,2.37,101.697244878049,76.4570731707317,424.216097560976,213.94641025641,357.339024390244,NA,NA
2018-05-10,NA,NA,23.4382708333333,2.31,101.745738541667,68.7360416666667,616.386875,291.173333333333,367.729166666667,NA,NA
2018-05-11,NA,NA,25.720875,1.58,101.681201666667,63.408125,629.226875,299.258541666667,384.639583333333,NA,NA
2018-05-12,NA,23.63125,25.1908958333333,1.1,101.731046875,69.1154166666667,563.408125,265.326875,389.554166666667,NA,NA
2018-05-13,NA,22.86208333,22.4135833333333,1.25,101.691882708333,79.503125,349.16125,169.764,380.327083333333,NA,NA
2018-05-14,NA,22.40333333,22.3674583333333,10.15,101.443254583333,90.889375,235.810625,99.6135416666667,419.81875,NA,NA
2018-05-15,NA,21.96729167,22.2806666666667,31.1,101.23123125,93.8160416666667,224.576041666667,99.8966666666667,425.616666666667,NA,NA
2018-05-16,NA,21.86333333,22.3348125,3.96,101.197553958333,89.9691666666667,406.390625,185.795208333333,407.035416666667,NA,NA
2018-05-17,NA,21.891875,23.2546041666667,6.41,101.125991458333,91.711875,301.224166666667,137.1025,417.158333333333,NA,NA
2018-05-18,NA,21.92085106,23.2268958333333,4.62,101.276174166667,88.3608333333333,444.166666666667,203.844166666667,408.739583333333,NA,NA
2018-05-19,NA,22.21673913,23.9716666666667,0.98,101.50697,85.0864583333333,428.475833333333,194.575416666667,400.05625,NA,NA
2018-05-20,NA,22.18541667,22.5204583333333,11.18,101.758194791667,88.9204166666667,170.563541666667,71.5783333333333,418.689583333333,NA,NA
2018-05-21,NA,NA,23.0662790697674,9.25,101.688374418605,92.0779069767442,264.277441860465,118.638139534884,427.295348837209,NA,NA
2018-05-22,NA,22.17361702,23.9855625,6.1,101.672067708333,86.644375,445.200416666667,203.51875,426.283333333333,NA,NA
2018-05-23,NA,22.55659574,24.7995833333333,2.06,101.689786875,77.1822916666667,709.651041666667,327.924375,390.677083333333,1.34,NA
2018-05-24,NA,NA,25.6167872340426,1.56,101.632928510638,77.6910638297872,478.710638297872,220.570638297872,413.217021276596,0.723103448275862,92.65
2018-05-25,NA,NA,25.5902916666667,1.47,101.491561875,80.3122916666667,630.8575,291.351875,411.81875,NA,NA
2018-05-26,NA,NA,25.0076458333333,1.33,101.263189166667,80.07625,449.033541666667,206.914375,401.772916666667,NA,NA
2018-05-27,NA,NA,24.2133958333333,17.57,100.842139791667,88.5235416666667,219.395208333333,94.2425,426.279166666667,NA,NA
2018-05-28,NA,NA,25.459375,6.33,100.715681041667,86.22625,453.774583333333,209.724583333333,414.347916666667,NA,NA
2018-05-29,NA,NA,24.7358333333333,9.2,101.02839875,88.8829166666667,405.848125,187.379166666667,420.202083333333,NA,NA
2018-05-30,NA,NA,23.4753541666667,26.11,101.300850208333,96.4658333333333,139.882083333333,58.5760416666667,426.202083333333,NA,NA
2018-05-31,NA,NA,24.9884375,1.11,101.376825208333,87.3547916666667,467.435833333333,213.917916666667,431.308333333333,NA,NA
2018-06-01,NA,NA,26.0930625,4.73,101.346322291667,82.8514583333333,660.718541666667,307.468541666667,426.375,NA,NA
2018-06-02,NA,NA,26.1895416666667,1.99,101.1824175,83.1883333333333,600.120625,278.331875,428.954166666667,NA,NA
2018-06-03,NA,NA,26.0365625,7.94,101.117094791667,84.7370833333333,441.484791666667,204.705625,423.0625,NA,NA
2018-06-04,NA,NA,27.0758541666667,7.28,101.094815208333,87.5472916666667,534.185833333333,250.22125,420.402083333333,NA,NA
2018-06-05,NA,NA,27.0213333333333,1.39,101.012524791667,73.895625,647.337916666667,310.82125,396.014583333333,NA,NA
2018-06-06,NA,NA,23.2497916666667,6.9,101.003459375,88.2375,188.625833333333,80.0829166666667,410.408333333333,NA,NA
2018-06-07,NA,NA,24.3662619047619,1.4,101.253648809524,84.3340476190476,464.22380952381,213.829761904762,400.954761904762,1.62692307692308,146.893076923077
2018-06-08,NA,NA,24.36825,1.65,101.68866625,80.703125,534.304583333333,246.826458333333,394.847916666667,1.15625,144.383125
2018-06-09,NA,NA,25.0442291666667,2.4,101.752805416667,80.3495833333333,672.203125,311.44,396.483333333333,1.36520833333333,137.601666666667
2018-06-10,NA,NA,24.6154583333333,1.92,101.548814583333,83.3979166666667,482.332916666667,220.994791666667,397.272916666667,1.206875,139.94625
2018-06-11,NA,NA,24.9680416666667,3.5,101.392699375,85.8477083333333,541.909166666667,251.52875,399.135416666667,1.03729166666667,151.488958333333
2018-06-12,NA,NA,24.3956458333333,12.96,101.540075833333,89.1514583333333,400.86625,184.83875,409.766666666667,0.972708333333333,130.29375
2018-06-13,NA,NA,25.9555208333333,1.24,101.642141875,81.3102083333333,617.589375,285.709375,411.508333333333,0.979375,129.933333333333
2018-06-14,NA,NA,26.4495833333333,1.74,101.582723125,79.9477083333333,582.400208333333,269.126041666667,405.2625,1.15395833333333,140.510512820513
2018-06-15,NA,NA,27.1297708333333,1.41,101.488762708333,78.6745833333333,580.130208333333,268.14625,411.858333333333,1.06270833333333,164.7825
2018-06-16,NA,NA,26.1105833333333,2.47,101.550479375,82.4672916666667,512.528958333333,234.994166666667,413.989583333333,0.5884,124.9428
2018-06-17,NA,NA,26.2265833333333,1.62,101.749595833333,82.5102083333333,565.165208333333,260.133333333333,411.127083333333,1.70884615384615,NA
2018-06-18,NA,NA,26.95475,2.53,101.762692083333,82.0804166666667,468.51125,216.785416666667,417.002083333333,0.344230769230769,171.695909090909
2018-06-19,NA,NA,26.1264791666667,4.89,101.491318541667,85.0239583333333,583.081041666667,270.6925,421.160416666667,1.8,126.186666666667
2018-06-20,NA,NA,26.2552173913043,9.01,101.204538695652,88.890652173913,543.789347826087,253.171956521739,432.310869565217,0.857368421052632,117.506
2018-06-21,NA,NA,27.0059117647059,1.95,101.077901470588,88.0458823529412,615.946470588235,285.990588235294,441.426470588235,1.99230769230769,140.34
2018-06-22,NA,NA,28.5723125,1.15,101.151050625,77.8733333333333,703.949791666667,327.083125,416.485416666667,1.76541666666667,150.48125
2018-06-23,NA,NA,29.7865277777778,1.76,101.311621388889,68.44,892.2875,415.611666666667,423.033333333333,1.82111111111111,158.392777777778
2018-06-24,NA,NA,28.292125,2.72,101.4612875,78.52125,585.689791666667,270.241875,421.24375,1.28333333333333,161.90625
2018-06-25,NA,NA,27.2957083333333,1.46,101.658657291667,78.9683333333333,694.358541666667,322.17375,411.06875,1.01020833333333,118.925416666667
2018-06-26,NA,NA,27.50575,1.42,101.712846875,79.6141666666667,528.906666666667,242.973541666667,417.797916666667,1.354375,138.47375
2018-06-27,NA,NA,26.3860625,2.8,101.625313333333,83.5754166666667,557.777291666667,255.570625,416.535416666667,1.085,132.4225
2018-06-28,NA,NA,27.7303170731707,1.41,101.482468536585,79.8824390243902,702.190487804878,323.748536585366,424.363414634146,1.90024390243902,144.494285714286
2018-06-29,NA,NA,25.6051666666667,3.53,101.399021875,86.5058333333333,535.669791666667,244.115208333333,428.820833333333,1.06739130434783,155.82652173913
2018-06-30,NA,NA,25.5561666666667,2.28,101.462979791667,90.1816666666667,444.306041666667,200.513958333333,425.91875,NA,NA
2018-07-01,NA,NA,25.9445416666667,3.31,101.507895625,86.195,582.406666666667,267.677916666667,411.214583333333,2.01333333333333,NA
2018-07-02,NA,NA,27.0433125,1.48,101.516341666667,82.9497916666667,639.238958333333,295.529791666667,438.566666666667,0.464827586206897,122.005
2018-07-03,NA,NA,26.4857083333333,3.55,101.541385625,86.545625,459.460833333333,211.57875,413.539583333333,NA,NA
2018-07-04,NA,NA,25.3769583333333,7.79,101.606409375,89.8302083333333,406.813958333333,185.365,414.683333333333,NA,NA
2018-07-05,NA,NA,25.2804791666667,1.74,101.848750625,87.0897916666667,461.795833333333,212.325208333333,429.375,1.57272727272727,223.560909090909
2018-07-06,NA,NA,25.9287291666667,1.01,101.844078541667,84.7110416666667,566.823541666667,260.393541666667,412.597916666667,0.991041666666667,166.342291666667
2018-07-07,NA,NA,25.0241875,3.23,101.692592916667,84.4064583333333,511.32,233.829166666667,409.9,1.1825,165.378541666667
2018-07-08,NA,NA,26.2178958333333,1.29,101.852226458333,81.7075,493.288333333333,225.648958333333,407.90625,1.016875,219.495208333333
2018-07-09,NA,NA,26.2913541666667,2.26,101.97113375,84.5689583333333,545.750625,251.093541666667,415.866666666667,1.32083333333333,213.584583333333
2018-07-10,NA,NA,27.0846666666667,0.84,101.68272625,82.1895833333333,621.879375,291.673958333333,435.66875,0.934375,164.033125
2018-07-11,NA,NA,28.1821666666667,1.67,101.460327916667,73.8727083333333,645.789583333333,302.452083333333,411.239583333333,0.803958333333333,110.747083333333
2018-07-12,NA,NA,27.9557291666667,2.7,101.600742291667,72.3964583333333,653.529375,304.46625,408.15,1.075,132.121041666667
2018-07-13,NA,NA,27.9745833333333,4.08,101.736805625,79.5958333333333,633.386458333333,294.458125,421.808333333333,0.985555555555556,165.765348837209
2018-07-14,NA,NA,27.4927708333333,4.29,101.662012083333,84.8979166666667,478.8875,221.796041666667,451.322916666667,0.931666666666667,202.808
2018-07-15,NA,NA,26.6647083333333,1.68,101.565615,86.2885416666667,376.592708333333,171.781458333333,421.3625,0.6875,181.405
2018-07-16,NA,NA,27.3671875,1.44,101.564250416667,85.418125,554.275625,254.764791666667,419.95,NA,NA
2018-07-17,NA,NA,25.9210208333333,1.86,101.589322708333,89.3172916666667,232.887916666667,103.178958333333,426.683333333333,1.266,NA
2018-07-18,4.734892086,NA,26.2427272727273,3.22,101.41098,91.3848484848485,110.194242424242,49.4615151515152,430.242424242424,1.2469696969697,127.64875
2018-07-19,NA,NA,26.2208484848485,1.28,101.21112030303,91.0557575757576,129.798787878788,56.089696969697,418.590909090909,1.09545454545455,91.3918181818182
2018-07-20,5.130961538,NA,26.065875,2.63,101.248497708333,91.4297916666667,315.329583333333,140.927083333333,432.24375,NA,NA
2018-07-21,5.178862559,NA,26.0219375,0.34,101.169957291667,89.6933333333333,437.225416666667,201.727291666667,431.802083333333,NA,NA
2018-07-22,NA,NA,23.43305,15.46,100.8768045,93.3485,200.9845,88.918,431.21,NA,NA
2018-07-23,5.361962025,NA,24.8315,11.36,100.729431666667,86.8777083333333,499.942826086957,233.253913043478,430.84347826087,NA,NA
2018-07-24,NA,NA,24.884625,1.47,100.978061666667,89.9129166666667,NA,NA,NA,NA,NA
2018-07-25,NA,NA,26.751,0.57,101.14977625,85.9414583333333,NA,NA,NA,NA,NA
2018-07-26,NA,NA,26.5276666666667,0.75,101.318569166667,90.141875,NA,NA,NA,NA,NA
2018-07-27,NA,NA,27.8670208333333,0.48,101.440462916667,80.6210416666667,942.7275,435.9728125,424.7,NA,NA
2018-07-28,NA,NA,27.5062916666667,0.44,101.518360833333,78.7991666666667,645.49375,297.485833333333,420.83125,NA,NA
2018-07-29,NA,NA,26.7132291666667,0.59,101.471252291667,81.4952083333333,545.181875,250.586458333333,416.075,NA,NA
2018-07-30,6.99147541,NA,25.349,6.48,101.506934583333,90.2391666666667,358.961041666667,163.386875,421.602083333333,NA,NA
2018-07-31,6.189220779,NA,24.76425,0.65,101.603046875,94.2890625,76.02,33.3953125,435.65625,1.49,78.6016666666667
2018-08-01,NA,NA,26.9542708333333,0.59,101.621790416667,84.4264583333333,537.181666666667,246.81625,417.229166666667,1.64208333333333,101.472083333333
2018-08-02,NA,NA,26.4789791666667,1.97,101.629107083333,84.44,520.300208333333,238.392083333333,418.385416666667,1.82729166666667,96.5945833333333
2018-08-03,NA,NA,26.6286666666667,1.49,101.735566875,82.3095833333333,661.618125,305.83375,435.64375,1.60729166666667,108.402083333333
2018-08-04,NA,NA,28.0213333333333,1.31,101.8692625,75.676875,664.88,308.612083333333,409.804166666667,1.24541666666667,173.118333333333
2018-08-05,NA,NA,27.8681875,1.33,101.959421875,77.6120833333333,657.966875,303.763541666667,405.822916666667,1.50729166666667,215.6575
2018-08-06,NA,NA,27.80775,1.26,101.859153333333,76.0922916666667,628.22875,289.637291666667,405.475,1.20229166666667,209.077708333333
2018-08-07,NA,NA,27.8506666666667,2.69,101.709114583333,75.9239583333333,637.073333333333,292.772083333333,407.05625,0.904375,165.197916666667
2018-08-08,NA,NA,28.8752291666667,1.58,101.650963333333,75.0860416666667,604.915416666667,280.584166666667,416.141666666667,1.69229166666667,102.841041666667
2018-08-09,NA,NA,27.2735833333333,1.9,101.665097083333,82.9958333333333,466.5625,215.706388888889,412.625,1.14055555555556,141.933611111111
2018-08-10,NA,NA,27.2385,1.13,101.502584166667,79.42875,NA,NA,NA,NA,NA
2018-08-11,NA,NA,27.3841041666667,1.6,101.364724791667,80.37,743.744,342.612,415.5075,NA,NA
2018-08-12,NA,NA,26.631,4.72,101.461991041667,85.073125,436.356041666667,199.458541666667,418.827083333333,NA,NA
2018-08-13,NA,NA,26.6133958333333,1.41,101.534478541667,83.5064583333333,497.505625,227.7575,422.464583333333,NA,NA
2018-08-14,NA,NA,26.594625,2.64,101.55479625,84.82375,483.704583333333,221.611458333333,423.022916666667,1.47021739130435,99.26375
2018-08-15,NA,NA,26.4994583333333,2.82,101.666991458333,82.69875,532.719583333333,242.995,431.916666666667,1.213125,117.778958333333
2018-08-16,NA,NA,26.0806458333333,6.44,101.877263125,83.5154166666667,463.256875,211.643125,413.679166666667,0.948958333333333,167.729791666667
2018-08-17,NA,NA,25.76875,3.42,102.000063958333,88.9252083333333,373.474791666667,170.437083333333,435.191666666667,0.931875,124.45375
2018-08-18,NA,NA,26.9746666666667,1.81,101.797833541667,83.6689583333333,587.088541666667,270.512291666667,417.5875,0.854583333333333,134.620833333333
2018-08-19,NA,NA,27.4676875,1.25,101.517218333333,82.0585416666667,584.308125,269.407083333333,430.7125,0.932708333333333,140.879583333333
2018-08-20,NA,NA,25.8164791666667,19.93,101.65588625,86.6622916666667,512.678125,233.897916666667,429.054166666667,1.20645833333333,136.424166666667
2018-08-21,NA,NA,25.9883958333333,3.71,101.714455,88.226875,454.721458333333,207.504791666667,432.08125,0.9825,117.82875
2018-08-22,NA,NA,26.8879583333333,1.97,101.532258333333,85.695625,553.304583333333,255.098125,423.90625,1.63416666666667,103.890625
2018-08-23,NA,NA,27.8825416666667,1.77,101.30689375,79.1816666666667,630.219791666667,295.33375,414.172916666667,0.847105263157895,142.503947368421
2018-08-24,NA,NA,26.5765416666667,9.25,101.394698333333,87.7583333333333,308.188125,141.970833333333,428.7875,1.23977777777778,145.24875
2018-08-25,NA,NA,26.819125,1.89,101.694695833333,85.495625,541.354375,249.007083333333,437.51875,0.789583333333333,178.245416666667
2018-08-26,NA,NA,26.2750416666667,3.74,101.882171458333,86.6775,433.227083333333,197.470208333333,417.070833333333,0.902916666666667,174.663125
2018-08-27,NA,NA,27.3312083333333,1.3,101.81131875,81.7927083333333,509.4825,232.704375,412.104166666667,1.14895833333333,191.543958333333
2018-08-28,NA,NA,26.6568125,1.59,101.803221666667,83.7466666666667,429.075,196.017083333333,412.395833333333,1.28416666666667,167.956875
2018-08-29,NA,NA,25.1781111111111,7.57,101.888901851852,88.4866666666667,397.854814814815,178.98037037037,430.925925925926,1.21925925925926,175.270909090909
2018-08-30,4.139482759,NA,24.1818333333333,7.67,101.799644166667,93.37375,262.603333333333,118.659791666667,434.641666666667,1.0275,201.586041666667
2018-08-31,3.895352113,NA,26.5363333333333,1.85,101.670841041667,84.5114583333333,476.7325,218.786458333333,424.79375,1.374375,179.446875
2018-09-01,4.386376812,NA,27.6618958333333,1.4,101.695099583333,80.439375,518.944583333333,237.832708333333,411.952083333333,1.59520833333333,209.837291666667
2018-09-02,4.910789474,NA,26.5057291666667,2.22,101.737013125,85.074375,404.336875,185.017708333333,411.30625,1.42645833333333,258.314583333333
2018-09-03,4.616376812,NA,25.8659166666667,6.45,101.760666041667,89.4291666666667,277.085833333333,124.876458333333,422.610416666667,1.46583333333333,265.788541666667
2018-09-04,3.867142857,NA,26.2265208333333,1.36,101.738692083333,86.6622916666667,477.232291666667,220.101041666667,438.11875,1.8425,238.744583333333
2018-09-05,5.356567164,NA,27.3350625,2.3,101.715625208333,82.9520833333333,541.466875,248.781041666667,411.572916666667,1.4325,193.235208333333
2018-09-06,5.973013699,NA,27.1599583333333,2.57,101.643860416667,82.3475,543.661041666667,249.435833333333,409.622916666667,1.5925,277.345208333333
2018-09-07,6.040235294,NA,26.5903125,1.58,101.472463541667,84.4497916666667,421.859375,192.86625,412.597916666667,1.23083333333333,196.589375
2018-09-08,6.0775,NA,25.6200625,1.7,101.253588333333,87.5791666666667,438.563958333333,199.991458333333,408.941666666667,0.77625,182.528125
2018-09-09,5.608,NA,26.0731666666667,1.28,101.097272916667,84.8029166666667,548.543333333333,250.3825,420.985416666667,0.63375,154.610625
2018-09-10,NA,NA,26.3855,3.44,101.22669875,84.3783333333333,525.66375,240.736458333333,436.40625,0.781875,143.98625
2018-09-11,NA,NA,26.6592291666667,1.93,101.415697708333,83.0908333333333,475.942708333333,216.667291666667,412.395833333333,0.762708333333333,195.518958333333
2018-09-12,NA,NA,27.944,1.58,101.3942725,80.670625,474.60375,216.715,419.40625,1.32708333333333,262.576875
2018-09-13,NA,NA,27.4445,5.24,101.334137916667,83.7958333333333,438.580416666667,200.221875,421.852083333333,0.950208333333333,221.883541666667
2018-09-14,NA,NA,27.6120833333333,1.16,101.153780833333,81.7439583333333,519.003125,239.506458333333,419.629166666667,0.981041666666667,170.525625
2018-09-15,NA,NA,29.1898958333333,2.2,100.841860416667,76.9252083333333,555.739375,256.104583333333,421.6875,1.66770833333333,162.295416666667
2018-09-16,NA,NA,29.2266666666667,11.93,100.81236125,81.946875,447.507708333333,204.7775,429.910416666667,1.828125,128.917916666667
2018-09-17,NA,NA,28.6346458333333,2.32,101.218601041667,81.010625,511.733125,233.566666666667,425.48125,1.25166666666667,109.216875
2018-09-18,NA,NA,28.1184166666667,2.76,101.251091875,80.08875,549.4925,251.282083333333,420.6125,1.02086956521739,145.380208333333
2018-09-19,NA,NA,27.6158958333333,2.98,101.195993958333,81.0895833333333,516.068125,236.86875,417.477083333333,1.0625,139.540208333333
2018-09-20,NA,NA,27.2826666666667,4.1,101.4658775,82.22125,459.958125,212.06625,422.7375,1.41708333333333,243.508125
2018-09-21,NA,NA,27.5184166666667,1.35,101.658671666667,76.36625,483.557708333333,224.622291666667,406.104166666667,1.41229166666667,243.557083333333
2018-09-22,NA,NA,26.2387083333333,3.05,101.561626041667,81.6295833333333,445.232916666667,204.185,405.6,1.3875,265.821875
2018-09-23,4.635625,NA,26.6950416666667,1.84,101.427387708333,77.0077083333333,475.463333333333,217.705,400.8625,1.171875,208.179791666667
2018-09-24,4.507888889,NA,26.0108125,3.88,101.519620208333,85.8802083333333,329.813333333333,149.621458333333,409.033333333333,0.9325,194.697083333333
2018-09-25,4.263119266,NA,27.0736666666667,1.8,101.680366458333,82.5102083333333,476.284166666667,217.743541666667,414.522916666667,0.909166666666667,173.456875
2018-09-26,4.806585366,NA,27.1358333333333,14.22,101.651471666667,81.23625,476.054166666667,216.175625,410.372916666667,0.756458333333333,124.705208333333
2018-09-27,4.936942149,NA,26.791875,4.16,101.523248541667,83.7245833333333,515.703958333333,238.269791666667,414.69375,1.170625,102.633541666667
2018-09-28,5.299906542,NA,27.856875,2.06,101.607635,79.8789583333333,521.597291666667,239.206666666667,419.25,0.847291666666667,100.665
2018-09-29,5.579553571,NA,26.8297708333333,9.02,101.769182083333,82.2625,449.932083333333,206.211041666667,421.316666666667,1.08958333333333,158.474791666667
2018-09-30,5.436666667,NA,27.0472916666667,2.13,101.824443333333,80.4810416666667,513.458958333333,234.751666666667,402.872916666667,1.404375,255.000833333333
2018-10-01,5.014453782,NA,25.3512708333333,11.12,101.888994791667,88.633125,356.415625,161.557916666667,408.391666666667,1.78333333333333,308.3825
2018-10-02,4.630243902,NA,25.2209791666667,2.28,101.821164583333,88.4095833333333,271.410625,120.502291666667,417.347916666667,1.42708333333333,301.595208333333
2018-10-03,4.495794393,NA,25.5641666666667,1.61,101.651054166667,80.3208333333333,505.994166666667,234.902083333333,387.964583333333,1.45291666666667,272.601875
2018-10-04,NA,NA,25.3649791666667,1.42,101.611019166667,79.918125,473.68,219.14,388.497916666667,1.261875,239.554375
2018-10-05,NA,NA,25.4417708333333,1.19,101.591154375,79.3183333333333,509.543541666667,238.727291666667,385.05625,1.03854166666667,234.843541666667
2018-10-06,NA,NA,25.007125,2.42,101.64688375,79.59375,443.400833333333,204.76,384.375,1.07875,235.451458333333
2018-10-07,NA,NA,25.486125,2.33,101.646353958333,80.7260416666667,409.751875,188.003125,392.591666666667,1.525,270.782916666667
2018-10-08,NA,NA,25.3379583333333,3.2,101.516244166667,87.12375,292.491666666667,133.310833333333,420.364583333333,1.770625,301.825833333333
2018-10-09,NA,NA,25.8041041666667,4.15,101.204161041667,87.3291666666667,352.90375,159.093958333333,422.158333333333,2.05625,290.07
2018-10-10,NA,NA,27.1932291666667,1.96,100.747478125,86.4779166666667,215.693125,94.7085416666667,431.15,3.05875,61.8129166666667
2018-10-11,NA,NA,28.0383958333333,2.18,100.638159583333,79.3966666666667,424.511041666667,195.578333333333,425.452083333333,3.21041666666667,128.113333333333
2018-10-12,NA,NA,24.30575,2.16,100.876095833333,75.3729166666667,495.181041666667,254.67,368.4125,1.09875,185.260208333333
2018-10-13,NA,NA,20.7204166666667,2.04,101.098574583333,72.9,499.124166666667,273.661951219512,334.110416666667,0.837708333333333,211.736875
2018-10-14,NA,NA,22.6889583333333,1.86,101.487376875,76.9245833333333,503.5275,231.28125,364.102083333333,0.9225,220.43875
2018-10-15,NA,NA,26.0522916666667,2.52,101.712616875,80.638125,481.908333333333,219.036041666667,400.570833333333,0.786875,232.730208333333
2018-10-16,NA,NA,27.3486041666667,1.97,101.736387708333,79.8997916666667,505.498958333333,231.478958333333,408.302083333333,0.938541666666667,149.53625
2018-10-17,NA,NA,27.5694791666667,2.58,101.791058125,78.3604166666667,460.931666666667,209.603958333333,408.404166666667,0.966875,123.802916666667
2018-10-18,NA,NA,25.781875,1.77,101.98746625,86.87875,320.959583333333,146.147083333333,407.966666666667,1.24666666666667,238.084166666667
2018-10-19,NA,NA,24.750125,1.68,102.049526666667,88.0470833333333,235.700833333333,105.992083333333,413.516666666667,1.56666666666667,243.50125
2018-10-20,NA,NA,25.5601041666667,2.13,101.559613958333,82.3483333333333,465.278333333333,212.566458333333,396.4875,0.867291666666667,159.480625
2018-10-21,NA,NA,21.4808958333333,1.6,101.566325416667,71.0529166666667,470.681458333333,231.625957446809,348.74375,2.3875,252.235416666667
2018-10-22,NA,NA,19.1207333333333,1.87,101.955415777778,68.6755555555556,390.638,225.361081081081,336.973333333333,1.87911111111111,285.493111111111
2018-10-23,NA,NA,20.4582291666667,1.29,101.814306041667,86.6114583333333,140.729375,60.188125,386.052083333333,0.849583333333333,228.986666666667
2018-10-24,NA,NA,21.4164375,1.87,101.636912291667,83.2864583333333,360.157291666667,167.227083333333,398.958333333333,2.01854166666667,280.942666666667
2018-10-25,NA,NA,20.1675416666667,3.32,101.430157916667,86.2060416666667,148.902291666667,65.168085106383,382.816666666667,1.68645833333333,309.138387096774
