model,interval,siteID,runStartDate,runEndDate,ensemble,air_temperature,air_pressure,relative_humidity,surface_downwelling_longwave_flux_in_air,surface_downwelling_shortwave_flux_in_air,precipitation_flux,specific_humidity,cloud_area_fraction,wind_speed,time,latitude,longitude
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens04,298.30755615234375,100731.6796875,0.81409752368927,393.02197265625,25,0,0.016231251880526543,0.05999999865889549,4.112667083740234,2021-06-04T12:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens04,301.5,100683.7421875,0.7484840154647827,429,540,1.990740856854245e-4,0.01803918369114399,0.7799999713897705,5.987563133239746,2021-06-04T18:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens04,299.9139099121094,100619.5625,0.7794172167778015,425,521,2.3148147738538682e-4,0.017119919881224632,1,3.5757665634155273,2021-06-05T00:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,298.5335388183594,101131.2890625,0.712047815322876,NA,NA,NA,0.01431561354547739,NA,2.856806516647339,2021-05-01T00:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,295.2078857421875,101198.828125,0.8801226019859314,390,0,4.6296295295178425e-6,0.014473194256424904,0.8500000238418579,1.9600962400436401,2021-05-01T06:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,293.5225524902344,101408.5390625,0.5581049919128418,365,17,0,0.008227329701185226,0.6899999976158142,2.406743049621582,2021-05-01T12:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,302.8344421386719,101384.9375,0.3817334473133087,365,710,0,0.009822146035730839,0.6499999761581421,2.9035897254943848,2021-05-01T18:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,297.0111999511719,101236.8203125,0.6536406874656677,410,389,0,0.011967455968260765,0.9100000262260437,4.8013691902160645,2021-05-02T00:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,292.61578369140625,101340.7890625,0.928810179233551,363,0,0,0.012989437207579613,0.7799999713897705,2.394829750061035,2021-05-02T06:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,294.4247741699219,101274.625,0.8790666460990906,369,12,0,0.013763229362666607,0.9100000262260437,2.985016345977783,2021-05-02T12:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,300.8165588378906,101177.7578125,0.625,403,547,6.0185189795447513e-5,0.01437162421643734,1,2.808910608291626,2021-05-02T18:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,297.523681640625,101051.71875,0.7576899528503418,417,349,1.435185258742422e-4,0.014353074133396149,1,0.479092001914978,2021-05-03T00:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,294.0279235839844,101085.4609375,0.8417867422103882,381,0,0,0.01287915837019682,1,1.2720766067504883,2021-05-03T06:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,294.8017578125,101178.6171875,0.8659999966621399,360,14,0,0.013889781199395657,0.28999999165534973,1.7563421726226807,2021-05-03T12:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,306.58282470703125,101091.90625,0.3772830069065094,400,683,0,0.012065409682691097,0.5699999928474426,4.218459129333496,2021-05-03T18:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,300.93438720703125,101002.2109375,0.5492361187934875,414,514,0,0.01272627804428339,0.5199999809265137,2.7683207988739014,2021-05-04T00:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,294.80450439453125,101216.8671875,0.767474889755249,375,0,4.6296295295178425e-6,0.012295126914978027,0.4699999988079071,1.0504415035247803,2021-05-04T06:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,296.1348571777344,101335.1484375,0.8070665597915649,369,18,0,0.014018571935594082,0.5600000023841858,1.2992627620697021,2021-05-04T12:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,309.2000427246094,101178.09375,0.29837921261787415,401,733,0,0.011019740253686905,0.11999999731779099,3.1906721591949463,2021-05-04T18:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,300.5965270996094,101153.9921875,0.5809618830680847,441,229,0,0.013181593269109726,0.9700000286102295,1.1794992685317993,2021-05-05T00:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,294.66180419921875,101244.7890625,0.7520083785057068,373,0,0,0.011936666443943977,0.41999998688697815,1.2504035234451294,2021-05-05T06:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,295.8068542480469,101306.9921875,0.8349999785423279,362,19,0,0.014223740436136723,0.36000001430511475,2.1247875690460205,2021-05-05T12:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,306.923583984375,101156.421875,0.4105421006679535,402,698,0,0.013384228572249413,0.5099999904632568,5.223667144775391,2021-05-05T18:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,298.06524658203125,101138.8046875,0.6852450370788574,420,481,1.3888889043300878e-5,0.013388976454734802,0.8899999856948853,3.567293405532837,2021-05-06T00:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,296.2802429199219,101129.28125,0.8616670370101929,386,0,0,0.015140283852815628,0.75,2.6522676944732666,2021-05-06T06:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,296.5,101191.3828125,0.8700000047683716,378,18,0,0.015484913252294064,0.03999999910593033,2.781442165374756,2021-05-06T12:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,305.1170959472656,101200.6953125,0.34191781282424927,391,740,0,0.010043764486908913,0.07999999821186066,4.190818786621094,2021-05-06T18:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,300.5619812011719,101183.84375,0.42571255564689636,383,577,0,0.009616002440452576,0,3.2693169116973877,2021-05-07T00:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,293.9620056152344,101443.4921875,0.6987152695655823,357,0,0,0.010594703257083893,0,2.200922966003418,2021-05-07T06:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,293.7594909667969,101651,0.6442092061042786,340.5948486328125,20,0,0.009621700271964073,0,2.8077054023742676,2021-05-07T12:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,305.4189147949219,101683.4296875,0.28300049901008606,362,761,0,0.008407951332628727,0,2.60577654838562,2021-05-07T18:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,298.8000183105469,101671.1015625,0.560582160949707,380,575,0,0.011369388550519943,0.009999999776482582,4.863858699798584,2021-05-08T00:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,294.0478820800781,101973.2421875,0.9102662801742554,362,0,0,0.013830534182488918,0.10000000149011612,2.7891507148742676,2021-05-08T06:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,294.3944396972656,102005.8984375,0.8577737212181091,353,18,0,0.013305098749697208,0.27000001072883606,3.1460366249084473,2021-05-08T12:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,302.48291015625,101983.8515625,0.5140877366065979,397,606,2.7777778086601757e-5,0.012909862212836742,0.8500000238418579,4.064807891845703,2021-05-08T18:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,297.7829284667969,101991.0234375,0.6917178630828857,406,414,7.870370609452948e-5,0.013176520355045795,0.5,3.6282215118408203,2021-05-09T00:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,293.83673095703125,102140.8359375,0.8696290850639343,371,0,0,0.01301454845815897,0.03999999910593033,2.5296435356140137,2021-05-09T06:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,294.26959228515625,102127.5859375,0.8491753339767456,357,20,0,0.013053562492132187,0.009999999776482582,1.6356899738311768,2021-05-09T12:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,305.0837707519531,101979.7109375,0.3576439917087555,379,752,0,0.010408072732388973,0,3.78596568107605,2021-05-09T18:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,297.4617614746094,101884.7109375,0.5685754418373108,381,571,0,0.01061903964728117,0.10999999940395355,4.830307483673096,2021-05-10T00:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,291.3901062011719,101950.6640625,0.8351931571960449,341,0,0,0.010739381425082684,0,1.6817225217819214,2021-05-10T06:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,292.6711730957031,102064.6875,0.8292718529701233,327,21,0,0.011544816195964813,0.019999999552965164,1.6136233806610107,2021-05-10T12:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,302.6363830566406,101993.8046875,0.3936575949192047,356,766,0,0.00995489303022623,0.05999999865889549,3.644174814224243,2021-05-10T18:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,297.40631103515625,101969.59375,0.5727972984313965,368.6177978515625,585,0,0.010653702542185783,0,4.5560173988342285,2021-05-11T00:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,292.2913513183594,102034.140625,0.9281949400901794,346.5169677734375,0,0,0.012631937861442566,0,2.1876845359802246,2021-05-11T06:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,294.63482666015625,102068.6796875,0.9132142066955566,351,21,0,0.014375866390764713,0.30000001192092896,2.494232654571533,2021-05-11T12:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,306.78546142578125,101938.1796875,0.3254917562007904,386,755,0,0.010430362075567245,0.15000000596046448,2.5050313472747803,2021-05-11T18:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,298.92681884765625,101951.6015625,0.6817607283592224,409.921142578125,522,0,0.01391454879194498,0.4000000059604645,5.797793865203857,2021-05-12T00:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,294.6394348144531,102084.7265625,0.9180000424385071,374,0,0,0.014453692361712456,0.07999999821186066,2.405808448791504,2021-05-12T06:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,294.8450012207031,102133.4296875,0.8840000033378601,356.15771484375,21,0,0.014084804803133011,0.17000000178813934,1.4681715965270996,2021-05-12T12:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,306.853515625,101945.3984375,0.2883012294769287,378,760,0,0.009266702458262444,0.019999999552965164,3.1604154109954834,2021-05-12T18:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,299.73785400390625,101804.8359375,0.5323169231414795,397.190673828125,573,0,0.011397557333111763,0.1899999976158142,4.987698078155518,2021-05-13T00:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,292.9502868652344,101983.5625,0.9350267648696899,362,0,0,0.013269124552607536,0.30000001192092896,1.2626619338989258,2021-05-13T06:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,294.7648010253906,101933.390625,0.8807709217071533,352,22,0,0.013991263695061207,0.14000000059604645,1.2354166507720947,2021-05-13T12:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,306.6004333496094,101841.578125,0.3160000145435333,385.572021484375,733,0,0.010028783231973648,0.30000001192092896,1.673206090927124,2021-05-13T18:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,300.2133483886719,101717.765625,0.5703170895576477,397.809326171875,522,0,0.012577592395246029,0.949999988079071,4.491662979125977,2021-05-14T00:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,293.46746826171875,101799.3515625,0.9316893815994263,362,0,0,0.013680272735655308,0.7200000286102295,1.873480200767517,2021-05-14T06:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,294.3078918457031,101862.4296875,0.8704447746276855,341,23,0,0.013450167141854763,0.10000000149011612,0.7319639325141907,2021-05-14T12:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,305.8427429199219,101831.5390625,0.28788289427757263,370,769,0,0.008749322965741158,0,3.0426716804504395,2021-05-14T18:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,299.9326171875,101791.3203125,0.46759092807769775,380,588,0,0.010120825842022896,0,3.6767079830169678,2021-05-15T00:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,292.52471923828125,101992.3515625,0.9039507508277893,346,0,0,0.0124862315133214,0,1.9426281452178955,2021-05-15T06:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,293.9367370605469,102091.9765625,0.8719180226325989,340,23,0,0.013136720284819603,0.05000000074505806,1.6861865520477295,2021-05-15T12:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,306.84283447265625,101939.0546875,0.31734856963157654,380,762,0,0.010200642980635166,0.019999999552965164,4.430733680725098,2021-05-15T18:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,299.6952209472656,101912.53125,0.5476899147033691,392,583,0,0.01168693695217371,0,5.139242649078369,2021-05-16T00:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,292.9670104980469,102022.8125,0.9267832040786743,352,0,0,0.013159864582121372,0,2.2041232585906982,2021-05-16T06:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,294.7270812988281,102083.4296875,0.8850541710853577,344,23,0,0.014006383717060089,0.1599999964237213,2.3699095249176025,2021-05-16T12:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,306.6864318847656,101888.8515625,0.29100000858306885,377,765,0,0.009271464310586452,0,2.742356061935425,2021-05-16T18:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,300.6811218261719,101703.5234375,0.5679308176040649,399,583,0,0.012877623550593853,0,6.063020706176758,2021-05-17T00:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,295.20001220703125,101808.7109375,0.8728034496307373,378,0,0,0.014258153736591339,0,3.2991650104522705,2021-05-17T06:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,295.8270568847656,101778.125,0.8358546495437622,368,23,0,0.014189496636390686,0,3.8737072944641113,2021-05-17T12:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,305.26873779296875,101588.8125,0.3771502375602722,388,754,0,0.011138999834656715,0.029999999329447746,3.0862410068511963,2021-05-17T18:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,300.02703857421875,101379.0390625,0.4968334138393402,388,577,0,0.010862559080123901,0.3499999940395355,3.2775216102600098,2021-05-18T00:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,292.70001220703125,101399.9296875,0.9333498477935791,357.13568115234375,0,0,0.013114827685058117,0.6399999856948853,1.2168917655944824,2021-05-18T06:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,295.20001220703125,101363.890625,0.8342409729957581,354,23,0,0.013683260418474674,0.5699999928474426,3.20715069770813,2021-05-18T12:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,299.968994140625,101181.4296875,0.6819801926612854,393.00091552734375,676,2.0833333837799728e-4,0.014925207942724228,0.4000000059604645,4.772751331329346,2021-05-18T18:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,299.1534118652344,100997.765625,0.5603129863739014,406,361,9.259259240934625e-5,0.011684241704642773,0.5799999833106995,3.5761072635650635,2021-05-19T00:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,293.8000183105469,101152.7890625,0.8894106149673462,368.2261962890625,0,0,0.0134134441614151,0,1.9748555421829224,2021-05-19T06:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,295.2271423339844,101207.6015625,0.8605283498764038,360,23,0,0.014163740910589695,0.10000000149011612,0.10684315860271454,2021-05-19T12:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,302.3561096191406,101192.40625,0.4987862706184387,400,637,2.7777778086601757e-5,0.012528466060757637,0.75,2.145987033843994,2021-05-19T18:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,296.2470703125,101207.9921875,0.7791900038719177,406,427,5.555555617320351e-5,0.01364066731184721,0.5600000023841858,2.671168565750122,2021-05-20T00:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,292.1560974121094,101465.390625,0.9684789776802063,362.15667724609375,0,1.851851811807137e-5,0.013146725483238697,0.18000000715255737,1.632533073425293,2021-05-20T06:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,293.4638977050781,101583.5078125,0.8483400940895081,370,23,0,0.012471046298742294,0.6499999761581421,1.5211875438690186,2021-05-20T12:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,306.3147888183594,101501.3203125,0.2573123276233673,364,776,0,0.008053610101342201,0.009999999776482582,1.2184927463531494,2021-05-20T18:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,298.1747131347656,101448.53125,0.5055111050605774,375.24749755859375,598,0,0.009890662506222725,0.009999999776482582,5.230821132659912,2021-05-21T00:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,293.033203125,101675.625,0.760006308555603,350,0,0,0.01085803471505642,0.019999999552965164,1.3700453042984009,2021-05-21T06:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,294.89697265625,101817.7890625,0.7864794135093689,353,24,0,0.012598581612110138,0.10999999940395355,1.5324441194534302,2021-05-21T12:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,303.9999694824219,101754.4609375,0.3881852328777313,389,696,0,0.010645847767591476,0.1599999964237213,3.1550676822662354,2021-05-21T18:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,299.1078796386719,101716.921875,0.5225513577461243,416,392,0,0.010784747079014778,0.6800000071525574,4.271607875823975,2021-05-22T00:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,294.6000061035156,101790.6328125,0.7870424389839172,373,0,0,0.012382134795188904,0.20999999344348907,3.148407220840454,2021-05-22T06:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,296.0426940917969,101808.5703125,0.8567017912864685,375,17,0,0.014735384844243526,0.6200000047683716,3.7275166511535645,2021-05-22T12:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,304.6669006347656,101760.8515625,0.4672900140285492,415,483,0,0.013332810252904892,1,2.7382075786590576,2021-05-22T18:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,299.24139404296875,101583.1875,0.5770954489707947,438,275,1.3888889043300878e-5,0.012029865756630898,1,2.5201568603515625,2021-05-23T00:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,297.20001220703125,101608.0859375,0.70886993408203125,407.6593017578125,0,0,0.013087758794426918,1,2.1837291717529297,2021-05-23T06:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,297.4430847167969,101549.4296875,0.7759130001068115,400,13,0,0.014557495713233948,1,2.5021779537200928,2021-05-23T12:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,310.05401611328125,101411.5,0.2748943567276001,419,626,0,0.010612518526613712,1,4.819109916687012,2021-05-23T18:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,303.1159973144531,101379.1328125,0.4311343729496002,424.32537841796875,497,0,0.011285214684903622,0.46000000834465027,4.119215488433838,2021-05-24T00:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,297.9164123535156,101529.3984375,0.7439404129981995,395,0,0,0.014360100030899048,0.5099999904632568,1.6818848848342896,2021-05-24T06:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,298.3999938964844,101590.6875,0.7130612134933472,405,18,0,0.014156777411699295,0.9399999976158142,2.323416233062744,2021-05-24T12:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,309.1215515136719,101516.1640625,0.2960433065891266,410.4051513671875,730,0,0.010848937556147575,0.30000001192092896,6.5285749435424805,2021-05-24T18:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,303.094970703125,101499.6796875,0.47091662883758545,443.94415283203125,316,1.3888889043300878e-5,0.012304579839110374,0.8700000047683716,3.2225143909454346,2021-05-25T00:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,295.1601867675781,101846.7890625,0.9233168959617615,395,0,1.7129629850387573e-4,0.01504826545715332,0.3799999952316284,0.9583470821380615,2021-05-25T06:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,296.4001159667969,101913.4921875,0.9148873090744019,385,19,0,0.01607687585055828,0.6000000238418579,3.0356175899505615,2021-05-25T12:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,302.300537109375,101859.96875,0.6412471532821655,415.13568115234375,620,2.5462961639277637e-4,0.015983084216713905,0.8500000238418579,2.737657070159912,2021-05-25T18:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,294.9201354980469,101918.296875,0.9365489482879639,425.13568115234375,180,0.001087962999008596,0.015031006187200546,1,4.98307466506958,2021-05-26T00:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,294.52716064453125,101824.34375,0.9083311557769775,397,0,3.2407406251877546e-5,0.014237836003303528,1,3.6754214763641357,2021-05-26T06:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,295.6589050292969,101875.3359375,0.8660555481910706,396,10,0,0.014541924931108952,1,2.0038554668426514,2021-05-26T12:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,299.4648132324219,101830.6875,0.7292037010192871,421,204,9.259259059035685e-6,0.015396635979413986,1,0.30854517221450806,2021-05-26T18:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,298.6000061035156,101632.3671875,0.7096254825592041,420.3822021484375,309,0,0.014252281747758389,1,1.204054594039917,2021-05-27T00:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,295.3348693847656,101652.9921875,0.8628250360488892,397,0,0,0.014233102090656757,1,1.2926862239837646,2021-05-27T06:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,295.8999938964844,101706.2578125,0.8410660028457642,402,9,0,0.014352875761687756,1,0.941697359085083,2021-05-27T12:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,298.002197265625,101623.3046875,0.6752212047576904,412,89,0,0.013078413903713226,1,1.2218667268753052,2021-05-27T18:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,297.9217224121094,101443.3984375,0.6652666330337524,413.190673828125,260,0,0.012844708748161793,0.8999999761581421,1.3897209167480469,2021-05-28T00:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,295.0479431152344,101415.0859375,0.8341256976127625,383,0,0,0.013546984642744064,0.8199999928474426,1.5251423120498657,2021-05-28T06:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,296.4439392089844,101432.140625,0.831789493560791,372,25,0,0.014712875708937645,0.28999999165534973,1.9709067344665527,2021-05-28T12:00:00Z,29.67647,277.99091
NOAAGEFS,6hr,BARC,2021-05-01T00,2021-06-05T00,ens05,305.49456787109375,101426.8203125,0.41270020604133606,397.4799499511719,747,0,0.012374675832688808,0,3.3584911823272705,2021-05-28T18:00:00Z,29.67647,277.99091
