time,ensemble,siteID,oxygen,temperature,obs_flag,forecast,data_assimilation
2021-03-03,1101,BARC,7.87596557066961,38.24238379705528,2,1,0
2021-03-03,1102,BARC,9.109719443835896,36.138570108860584,2,1,0
2021-03-03,1103,BARC,8.502005819411718,23.206111325209456,2,1,0
2021-03-03,1104,BARC,8.44433519448379,25.81734594838288,2,1,0
2021-03-03,1105,BARC,9.286517067371307,39.6208328945614,2,1,0
2021-03-03,1106,BARC,8.141262981673721,34.2342658730591,2,1,0
2021-03-03,1107,BARC,8.6881380620432,23.401154654205705,2,1,0
2021-03-03,1108,BARC,8.54052989215094,21.645648939595425,2,1,0
2021-03-03,1109,BARC,9.099848477664201,23.535681031767194,2,1,0
2021-03-03,1110,BARC,8.371576393184865,27.93944931070167,2,1,0
2021-03-03,1111,BARC,7.504301968263606,23.783629055381475,2,1,0
2021-03-03,1112,BARC,7.957289372922796,18.312846547196518,2,1,0
2021-03-03,1113,BARC,8.987795994823815,42.82326688006972,2,1,0
2021-03-03,1114,BARC,8.01511007427204,19.29102258459408,2,1,0
2021-03-03,1115,BARC,8.605001368036772,24.259448316318043,2,1,0
2021-03-03,1116,BARC,7.448726284897404,33.66665586300958,2,1,0
2021-03-03,1117,BARC,8.414637977440416,36.329074473991376,2,1,0
2021-03-03,1118,BARC,7.751403990389856,29.32355749159784,2,1,0
2021-03-03,1119,BARC,8.564203902612041,5.8878113023358924,2,1,0
2021-03-03,1120,BARC,6.719776521985117,15.908091136095969,2,1,0
2021-03-03,1121,BARC,8.588299019771489,25.076983543911446,2,1,0
2021-03-03,1122,BARC,9.363150571171063,32.866739779617895,2,1,0
2021-03-03,1123,BARC,8.196752816442421,19.978301558230392,2,1,0
2021-03-03,1124,BARC,8.07437964867848,18.24812221543247,2,1,0
2021-03-03,1125,BARC,8.290662195186822,15.96560882697301,2,1,0
2021-03-03,1126,BARC,8.780850483182782,23.34961129389537,2,1,0
2021-03-03,1127,BARC,8.074799516369398,36.33016904437893,2,1,0
2021-03-03,1128,BARC,8.90326650825686,16.189517299808312,2,1,0
2021-03-03,1129,BARC,8.260695588281143,29.101404683384388,2,1,0
2021-03-03,1130,BARC,8.476394364971084,26.24666204061998,2,1,0
2021-03-03,1131,BARC,9.254507973512716,18.481871126112676,2,1,0
2021-03-03,1132,BARC,7.8176698463688306,35.259043625786255,2,1,0
2021-03-03,1133,BARC,8.28278821040477,29.733800587132276,2,1,0
2021-03-03,1134,BARC,8.344527393295214,25.831624709406963,2,1,0
2021-03-03,1135,BARC,8.802365113063296,38.19542889855562,2,1,0
2021-03-03,1136,BARC,9.120590889135357,23.904882355746736,2,1,0
2021-03-03,1137,BARC,8.920140254326482,14.111523203932704,2,1,0
2021-03-03,1138,BARC,9.57321365017419,32.23566750956636,2,1,0
2021-03-03,1139,BARC,8.600360117619665,34.68734331109289,2,1,0
2021-03-03,1140,BARC,7.621042463057676,40.696594656966056,2,1,0
2021-03-03,1141,BARC,8.834079155440724,7.2792133160451025,2,1,0
2021-03-03,1142,BARC,8.483471580022206,35.17140587435734,2,1,0
2021-03-03,1143,BARC,8.117417204469062,27.32528342959862,2,1,0
2021-03-03,1144,BARC,8.024679775209902,24.496411801991368,2,1,0
2021-03-03,1145,BARC,7.879827634973186,33.28797955144877,2,1,0
2021-03-03,1146,BARC,8.18594779105708,27.91640008754568,2,1,0
2021-03-03,1147,BARC,7.55784959675631,28.409427003368954,2,1,0
2021-03-03,1148,BARC,10.154820127748776,27.001237300930654,2,1,0
2021-03-03,1149,BARC,8.718074000684034,31.8861552951858,2,1,0
2021-03-03,1150,BARC,8.550123873582434,40.22106222082841,2,1,0
2021-03-03,1151,BARC,7.745193768669854,29.45060105912706,2,1,0
2021-03-03,1152,BARC,8.45645694849265,38.4105501847756,2,1,0
2021-03-03,1153,BARC,8.83764443315642,11.7385400743655,2,1,0
2021-03-03,1154,BARC,9.353275907415604,20.440919079311335,2,1,0
2021-03-03,1155,BARC,8.904807825566323,26.788329633651177,2,1,0
2021-03-03,1156,BARC,8.977567644585287,31.68119584355337,2,1,0
2021-03-03,1157,BARC,7.263994757048223,29.188263760116335,2,1,0
2021-03-03,1158,BARC,8.964124494832902,23.96363999912287,2,1,0
2021-03-03,1159,BARC,8.193973207148138,27.590794732420562,2,1,0
2021-03-03,1160,BARC,8.855036619611457,33.38728392403674,2,1,0
2021-03-03,1161,BARC,7.183436280569219,18.21657016985566,2,1,0
2021-03-03,1162,BARC,9.853847162022394,17.087056970655198,2,1,0
2021-03-03,1163,BARC,8.425164824771537,24.464959564763223,2,1,0
2021-03-03,1164,BARC,8.320534983277637,10.90518587602801,2,1,0
2021-03-03,1165,BARC,8.02576276228729,11.433940995604754,2,1,0
2021-03-03,1166,BARC,8.912312739522879,42.52272934070123,2,1,0
2021-03-03,1167,BARC,8.844899423594597,30.85206981818802,2,1,0
2021-03-03,1168,BARC,8.965482617234342,31.44074511984766,2,1,0
2021-03-03,1169,BARC,8.830986631313031,29.871599171896243,2,1,0
2021-03-03,1170,BARC,8.260120820468247,21.377929563427045,2,1,0
2021-03-03,1171,BARC,8.512228342698213,30.439975779673198,2,1,0
2021-03-03,1172,BARC,7.605987509519483,39.91655882173594,2,1,0
2021-03-03,1173,BARC,7.499291633762094,30.271563468061146,2,1,0
2021-03-03,1174,BARC,8.137839558319405,19.289181226048917,2,1,0
2021-03-03,1175,BARC,8.251051801855962,16.117906553075617,2,1,0
2021-03-03,1176,BARC,8.046850380602264,25.463233878140915,2,1,0
2021-03-03,1177,BARC,7.6769988282234705,35.504114692288134,2,1,0
2021-03-03,1178,BARC,8.075129594202766,27.76083784352603,2,1,0
2021-03-03,1179,BARC,8.37241028004584,28.998852534446158,2,1,0
2021-03-03,1180,BARC,9.167079526199558,28.121284220097746,2,1,0
2021-03-03,1181,BARC,7.875108654904603,30.874501693120216,2,1,0
2021-03-03,1182,BARC,8.657596719364802,29.501972514178956,2,1,0
2021-03-03,1183,BARC,7.939733385391975,39.37317785376309,2,1,0
2021-03-03,1184,BARC,7.774827865948656,27.122457555080494,2,1,0
2021-03-03,1185,BARC,8.144973923563843,28.341186141112598,2,1,0
2021-03-03,1186,BARC,9.072007946318262,18.026463098576272,2,1,0
2021-03-03,1187,BARC,9.236912110192149,29.44033506123837,2,1,0
2021-03-03,1188,BARC,8.393193924256376,31.759085936730415,2,1,0
2021-03-03,1189,BARC,8.678538258411239,19.465099770877362,2,1,0
2021-03-03,1190,BARC,7.134700043257214,34.84498789015183,2,1,0
2021-03-03,1191,BARC,7.628961107059096,21.422894086539525,2,1,0
2021-03-03,1192,BARC,8.933238007741501,27.51612708600674,2,1,0
2021-03-03,1193,BARC,8.149870785034544,25.652436373067673,2,1,0
2021-03-03,1194,BARC,7.828958124761522,36.83343188825613,2,1,0
2021-03-03,1195,BARC,8.961927259921342,28.41799716255025,2,1,0
2021-03-03,1196,BARC,8.678199436272758,38.73779535792645,2,1,0
2021-03-03,1197,BARC,9.197628561246352,20.05296654350723,2,1,0
2021-03-03,1198,BARC,8.654227685658398,38.85632600763458,2,1,0
2021-03-03,1199,BARC,8.891575665583538,30.81105603299712,2,1,0
2021-03-03,1200,BARC,9.083103493872759,25.770758956962425,2,1,0
2021-03-03,1201,BARC,9.525283996912004,15.969191311611642,2,1,0
2021-03-03,1202,BARC,8.828420448087538,21.035366401455178,2,1,0
2021-03-03,1203,BARC,8.815392207563963,43.85349796870999,2,1,0
2021-03-03,1204,BARC,8.990718378989268,36.57621613465821,2,1,0
2021-03-03,1205,BARC,9.712203223840904,34.45982118675557,2,1,0
2021-03-03,1206,BARC,8.448802023164507,28.0879559019923,2,1,0
2021-03-03,1207,BARC,8.739055886370169,18.486842096455568,2,1,0
2021-03-03,1208,BARC,9.499738656321968,37.431403848281974,2,1,0
2021-03-03,1209,BARC,9.227900095421418,29.22282409397505,2,1,0
2021-03-03,1210,BARC,8.214419582233484,33.00551410293449,2,1,0
2021-03-03,1211,BARC,8.833750304698432,21.32777409794596,2,1,0
2021-03-03,1212,BARC,7.770965176790687,19.743302799569854,2,1,0
2021-03-03,1213,BARC,7.829608525409797,13.557110046569218,2,1,0
2021-03-03,1214,BARC,7.692353180547241,36.345667268483204,2,1,0
2021-03-03,1215,BARC,7.9982594963172176,37.44479305136542,2,1,0
2021-03-03,1216,BARC,9.18222794826853,39.49886214149182,2,1,0
2021-03-03,1217,BARC,8.005963600796024,35.24842044595278,2,1,0
2021-03-03,1218,BARC,8.533275887407267,39.3406565542251,2,1,0
2021-03-03,1219,BARC,9.216091095442735,23.26271939004388,2,1,0
2021-03-03,1220,BARC,8.831485233427829,33.14195955068884,2,1,0
2021-03-03,1221,BARC,7.847246821201986,24.467275808996916,2,1,0
2021-03-03,1222,BARC,8.99560253712924,17.597973995791218,2,1,0
2021-03-03,1223,BARC,9.019466813470444,28.347090673375583,2,1,0
2021-03-03,1224,BARC,9.051568734967457,25.024016677026463,2,1,0
2021-03-03,1225,BARC,8.396204276378278,31.87043806203107,2,1,0
2021-03-03,1226,BARC,9.119738881335872,36.03305961691715,2,1,0
2021-03-03,1227,BARC,7.513306074412852,24.894173483000948,2,1,0
2021-03-03,1228,BARC,7.304670241033606,32.169395416724655,2,1,0
2021-03-03,1229,BARC,9.500083168365041,33.847384830426776,2,1,0
2021-03-03,1230,BARC,9.11219612925339,27.78589464491251,2,1,0
2021-03-03,1231,BARC,8.942382369287449,31.93725397685697,2,1,0
2021-03-03,1232,BARC,8.513340042257353,30.953071848130634,2,1,0
2021-03-03,1233,BARC,8.671433624361665,26.90768182315805,2,1,0
2021-03-03,1234,BARC,8.63777741444946,31.680202110559165,2,1,0
2021-03-03,1235,BARC,8.366112987925954,28.120078788659857,2,1,0
2021-03-03,1236,BARC,7.774593802309829,15.987314611203095,2,1,0
2021-03-03,1237,BARC,8.326280767248964,18.270823741724634,2,1,0
2021-03-03,1238,BARC,8.722031529819464,20.15923156896127,2,1,0
2021-03-03,1239,BARC,7.619250781149249,32.39935962613832,2,1,0
2021-03-03,1240,BARC,8.705152499929577,24.144638478848204,2,1,0
2021-03-03,1241,BARC,8.510885731840984,39.14060185070041,2,1,0
2021-03-03,1242,BARC,8.450067976503655,20.693973818687812,2,1,0
2021-03-03,1243,BARC,8.484403391375018,23.5949234336064,2,1,0
2021-03-03,1244,BARC,8.728988571449406,33.26455319435928,2,1,0
2021-03-03,1245,BARC,8.902096663329786,18.6532793646734,2,1,0
2021-03-03,1246,BARC,8.427270413172407,33.44039756309369,2,1,0
2021-03-03,1247,BARC,8.092405055210273,28.260907878861364,2,1,0
2021-03-03,1248,BARC,8.06218700242085,38.62223413081601,2,1,0
2021-03-03,1249,BARC,8.491983969431455,25.63766300731898,2,1,0
2021-03-03,1250,BARC,8.17603172220392,36.81235373616051,2,1,0
2021-03-03,1251,BARC,8.637647492063682,29.409667270617128,2,1,0
2021-03-03,1252,BARC,8.312423407677763,26.59398818934259,2,1,0
2021-03-03,1253,BARC,8.628111200138553,20.15297698941526,2,1,0
2021-03-03,1254,BARC,8.049153393182953,29.079687486626693,2,1,0
2021-03-03,1255,BARC,9.35910410474383,30.516454264931124,2,1,0
2021-03-03,1256,BARC,8.27816591107261,32.15968771154612,2,1,0
2021-03-03,1257,BARC,8.074145503500057,20.18929660371911,2,1,0
2021-03-03,1258,BARC,8.692386915635586,32.267150022039715,2,1,0
2021-03-03,1259,BARC,8.024843638021494,20.067376034335176,2,1,0
2021-03-03,1260,BARC,7.455424331578657,27.62725601797195,2,1,0
2021-03-03,1261,BARC,8.88079390312822,33.38411815279458,2,1,0
2021-03-03,1262,BARC,8.486766151574539,34.83169724092705,2,1,0
2021-03-03,1263,BARC,7.98401512546777,16.95340752321625,2,1,0
2021-03-03,1264,BARC,8.889360190079715,40.812494278956365,2,1,0
2021-03-03,1265,BARC,8.520151322584104,17.50532627694552,2,1,0
2021-03-03,1266,BARC,8.584930761053851,28.62582186153261,2,1,0
2021-03-03,1267,BARC,8.447404934674955,14.152810098280693,2,1,0
2021-03-03,1268,BARC,8.114072212286576,20.209418568637265,2,1,0
2021-03-03,1269,BARC,9.015977214566025,25.305724994517664,2,1,0
2021-03-03,1270,BARC,8.349074537130178,31.720763013978473,2,1,0
2021-03-03,1271,BARC,9.433405271603219,37.77395121955736,2,1,0
2021-03-03,1272,BARC,8.395816632496254,24.303488997596183,2,1,0
2021-03-03,1273,BARC,8.978763723639457,23.233837180388623,2,1,0
2021-03-03,1274,BARC,9.033515864208278,29.22862980302157,2,1,0
2021-03-03,1275,BARC,8.172791637042675,23.88539591980212,2,1,0
2021-03-03,1276,BARC,8.233606249647067,20.70035608065709,2,1,0
2021-03-03,1277,BARC,9.031381964493677,15.993052485877358,2,1,0
2021-03-03,1278,BARC,8.771305481620361,35.37703679357163,2,1,0
2021-03-03,1279,BARC,7.761472814501243,39.98226831798787,2,1,0
2021-03-03,1280,BARC,9.111718156235318,21.263139871931894,2,1,0
2021-03-03,1281,BARC,8.17255082685259,21.11212119674048,2,1,0
2021-03-03,1282,BARC,7.795215193468418,21.13354166706085,2,1,0
2021-03-03,1283,BARC,8.491031672920856,36.01161074331172,2,1,0
2021-03-03,1284,BARC,8.2021801738552,22.83601302728833,2,1,0
2021-03-03,1285,BARC,8.794627138735814,20.8841101114792,2,1,0
2021-03-03,1286,BARC,8.981072394529672,36.34615725842567,2,1,0
2021-03-03,1287,BARC,6.758280447306631,13.939815011055298,2,1,0
2021-03-03,1288,BARC,7.9129553642484884,30.293452696423845,2,1,0
2021-03-03,1289,BARC,8.67861015632052,21.190916488222328,2,1,0
2021-03-03,1290,BARC,8.938534355595591,18.236215458629463,2,1,0
2021-03-03,1291,BARC,8.843220881549822,25.19490207884231,2,1,0
2021-03-03,1292,BARC,9.421905856365363,22.03396698242041,2,1,0
2021-03-03,1293,BARC,8.63462227384322,22.222872389161942,2,1,0
2021-03-03,1294,BARC,8.543422066165506,28.54452037784222,2,1,0
2021-03-03,1295,BARC,8.924197873589927,37.68639810356994,2,1,0
2021-03-03,1296,BARC,9.209398127226505,23.031124214281792,2,1,0
2021-03-03,1297,BARC,8.866612694938762,38.275456856250734,2,1,0
2021-03-03,1298,BARC,8.611632739342559,32.00329649543623,2,1,0
2021-03-03,1299,BARC,8.672614577832983,26.025541267115834,2,1,0
2021-03-03,1300,BARC,9.520512769857948,29.055457980598387,2,1,0
2021-03-03,1301,BARC,9.238805727096446,31.468769154286367,2,1,0
2021-03-03,1302,BARC,8.705745886044753,30.159526814606583,2,1,0
2021-03-03,1303,BARC,8.175722570756482,38.4286370865013,2,1,0
2021-03-03,1304,BARC,8.395409442677135,26.15291999340763,2,1,0
2021-03-03,1305,BARC,7.613851405446742,38.775124991203796,2,1,0
2021-03-03,1306,BARC,8.266305070611141,23.88201994695446,2,1,0
2021-03-03,1307,BARC,9.687823042889644,29.44418434152957,2,1,0
2021-03-03,1308,BARC,8.009293273925529,31.73781559244212,2,1,0
2021-03-03,1309,BARC,8.549625410666943,38.385229862953345,2,1,0
2021-03-03,1310,BARC,8.679827415503633,40.03409244116755,2,1,0
2021-03-03,1311,BARC,8.76791576870421,20.41480110271223,2,1,0
2021-03-03,1312,BARC,8.609714920234289,19.783676104712185,2,1,0
2021-03-03,1313,BARC,8.289450729251081,34.391270367741896,2,1,0
2021-03-03,1314,BARC,9.107597023488399,30.74552458163181,2,1,0
2021-03-03,1315,BARC,8.221564808987878,20.87285573089177,2,1,0
2021-03-03,1316,BARC,8.041781020173095,16.200267313350928,2,1,0
2021-03-03,1317,BARC,9.04848550328697,11.674962145998826,2,1,0
2021-03-03,1318,BARC,8.146607370843189,18.201818330807747,2,1,0
2021-03-03,1319,BARC,10.081847581063721,32.70676286427715,2,1,0
2021-03-03,1320,BARC,9.30348139241714,35.87005477535651,2,1,0
2021-03-03,1321,BARC,8.483998515465794,21.46827612120358,2,1,0
2021-03-03,1322,BARC,8.054768025276655,23.277745549109238,2,1,0
2021-03-03,1323,BARC,9.07705681211616,29.79702676764459,2,1,0
2021-03-03,1324,BARC,8.261472739931996,37.258560519269736,2,1,0
2021-03-03,1325,BARC,7.818745854466557,26.26736096542065,2,1,0
2021-03-03,1326,BARC,9.030197021806574,36.70804797061549,2,1,0
2021-03-03,1327,BARC,8.882382340384394,33.70951639897433,2,1,0
2021-03-03,1328,BARC,8.464967214512775,24.802135339567478,2,1,0
2021-03-03,1329,BARC,8.4193821166851,28.036229799995294,2,1,0
2021-03-03,1330,BARC,7.540777007987895,24.875090272271745,2,1,0
2021-03-03,1331,BARC,8.730079501237402,27.938244973590447,2,1,0
2021-03-03,1332,BARC,8.973239878731022,29.77715608278905,2,1,0
2021-03-03,1333,BARC,8.382544388024632,22.270415069806855,2,1,0
2021-03-03,1334,BARC,7.688893104685069,17.35791944377657,2,1,0
2021-03-03,1335,BARC,8.042477275603261,13.323143476823688,2,1,0
2021-03-03,1336,BARC,8.212435534794269,31.300058088462336,2,1,0
2021-03-03,1337,BARC,7.732792626544069,29.200254031364636,2,1,0
2021-03-03,1338,BARC,7.324579028022404,35.670472964463784,2,1,0
2021-03-03,1339,BARC,8.49181590274347,28.154040567974143,2,1,0
2021-03-03,1340,BARC,8.363560592094315,40.570818886346736,2,1,0
2021-03-03,1341,BARC,8.505621600775992,14.26201451770813,2,1,0
2021-03-03,1342,BARC,8.540508401278979,20.516010708943966,2,1,0
2021-03-03,1343,BARC,8.403915043908546,23.60573937586271,2,1,0
2021-03-03,1344,BARC,8.733170987377203,25.80628638206002,2,1,0
2021-03-03,1345,BARC,7.6341576532074695,29.43660700370276,2,1,0
2021-03-03,1346,BARC,8.452927999582522,20.179199700610912,2,1,0
2021-03-03,1347,BARC,9.07628791818654,21.82565747155026,2,1,0
2021-03-03,1348,BARC,9.169566666346697,25.86428148095619,2,1,0
2021-03-03,1349,BARC,8.027304974769642,33.27833720321768,2,1,0
2021-03-03,1350,BARC,8.80969659342476,30.416828122119863,2,1,0
2021-03-03,1351,BARC,9.44551297737014,39.15631917067772,2,1,0
2021-03-03,1352,BARC,9.141189582347083,26.084437441181333,2,1,0
2021-03-03,1353,BARC,8.601212902916185,39.65574868031105,2,1,0
2021-03-03,1354,BARC,9.097707524442967,36.69822994336558,2,1,0
2021-03-03,1355,BARC,8.921158542501908,30.925799286695533,2,1,0
2021-03-03,1356,BARC,9.221067205804841,18.326268559732817,2,1,0
2021-03-03,1357,BARC,8.900623851111185,26.59002726548645,2,1,0
2021-03-03,1358,BARC,8.211444584326959,27.48684674704515,2,1,0
2021-03-03,1359,BARC,8.192209131469344,31.443967324747213,2,1,0
2021-03-03,1360,BARC,7.937168653134215,21.81577244996201,2,1,0
2021-03-03,1361,BARC,8.961881049077416,36.71057308907723,2,1,0
2021-03-03,1362,BARC,8.506436254639228,21.05507445349135,2,1,0
2021-03-03,1363,BARC,8.451416756206026,17.11393258947934,2,1,0
2021-03-03,1364,BARC,8.389580536312753,32.51559482172123,2,1,0
2021-03-03,1365,BARC,8.027190243027192,17.231711238529993,2,1,0
2021-03-03,1366,BARC,8.242520248486384,29.496419111212695,2,1,0
2021-03-03,1367,BARC,7.43097669533446,21.786272335642906,2,1,0
2021-03-03,1368,BARC,8.324459544690127,25.04718212744677,2,1,0
2021-03-03,1369,BARC,8.904181379365674,28.02033151569339,2,1,0
2021-03-03,1370,BARC,8.095811720285152,31.549418062904664,2,1,0
2021-03-03,1371,BARC,8.516956313726496,17.594604225174255,2,1,0
2021-03-03,1372,BARC,7.91025991629587,19.21671432562648,2,1,0
2021-03-03,1373,BARC,8.421763293971601,24.953445954611023,2,1,0
2021-03-03,1374,BARC,7.95878786161873,29.990746919020793,2,1,0
2021-03-03,1375,BARC,8.512276564385909,23.579820876386446,2,1,0
2021-03-03,1376,BARC,8.231985848227685,31.22631562692893,2,1,0
2021-03-03,1377,BARC,8.594909021895036,19.356577652942413,2,1,0
2021-03-03,1378,BARC,8.570794958949591,40.16684954074284,2,1,0
2021-03-03,1379,BARC,9.176902626174083,28.874295463581976,2,1,0
2021-03-03,1380,BARC,9.064697419945594,36.84528613213718,2,1,0
2021-03-03,1381,BARC,7.717419652971238,9.896132471488734,2,1,0
2021-03-03,1382,BARC,8.814588399013763,11.97950923284701,2,1,0
2021-03-03,1383,BARC,8.542047294242243,21.841405158453707,2,1,0
2021-03-03,1384,BARC,8.30094331780508,29.196828033314777,2,1,0
2021-03-03,1385,BARC,8.191619279468659,25.93580601112301,2,1,0
2021-03-03,1386,BARC,7.222824858725799,23.562497465132562,2,1,0
2021-03-03,1387,BARC,8.315187561302743,38.38331322979667,2,1,0
2021-03-03,1388,BARC,7.4251477062753155,41.20466637077143,2,1,0
2021-03-03,1389,BARC,8.880035827421123,23.899520988856622,2,1,0
2021-03-03,1390,BARC,7.81247550316174,19.443528164295067,2,1,0
2021-03-03,1391,BARC,6.988707313264693,31.05381486643389,2,1,0
2021-03-03,1392,BARC,8.774144862900501,23.37658079931715,2,1,0
2021-03-03,1393,BARC,8.686986834009959,28.78555296944141,2,1,0
2021-03-03,1394,BARC,9.679938642156365,7.324714703453081,2,1,0
2021-03-03,1395,BARC,8.469623321295447,19.9968168908112,2,1,0
2021-03-03,1396,BARC,8.861985888441218,16.853907766725957,2,1,0
2021-03-03,1397,BARC,8.576372824309162,26.50241339969283,2,1,0
2021-03-03,1398,BARC,8.385477675243775,28.32178511664344,2,1,0
2021-03-03,1399,BARC,8.79491168749124,44.94313131166736,2,1,0
2021-03-03,1400,BARC,8.927019055281583,27.417811102700934,2,1,0
2021-03-03,1401,BARC,8.882955304672821,20.063332545202496,2,1,0
2021-03-03,1402,BARC,8.986688902428936,19.685669054820696,2,1,0
2021-03-03,1403,BARC,7.711928016586163,35.50930467264739,2,1,0
2021-03-03,1404,BARC,9.041179104590757,9.400166064192696,2,1,0
2021-03-03,1405,BARC,8.124192476656932,27.964401873414054,2,1,0
2021-03-03,1406,BARC,9.340076485713826,29.450310041498003,2,1,0
2021-03-03,1407,BARC,9.112778750807182,26.330356064286452,2,1,0
2021-03-03,1408,BARC,8.715834633135838,26.814960224853223,2,1,0
2021-03-03,1409,BARC,8.016773411708812,22.767452177096466,2,1,0
2021-03-03,1410,BARC,8.915740641638818,28.685618279855657,2,1,0
2021-03-03,1411,BARC,8.859925551648091,16.410392281058524,2,1,0
2021-03-03,1412,BARC,8.948094746698429,27.094343702761165,2,1,0
2021-03-03,1413,BARC,8.02488004466348,27.86685169318793,2,1,0
2021-03-03,1414,BARC,8.964376416797666,17.325920044375657,2,1,0
2021-03-03,1415,BARC,8.637262504328119,17.79476868161368,2,1,0
2021-03-03,1416,BARC,7.824544663469013,36.44836323926826,2,1,0
2021-03-03,1417,BARC,8.875498632904726,28.976155618548358,2,1,0
2021-03-03,1418,BARC,8.657477744555209,33.12666174975781,2,1,0
2021-03-03,1419,BARC,9.613247709808949,20.431435086216254,2,1,0
2021-03-03,1420,BARC,7.901648707271793,20.18162043764943,2,1,0
2021-03-03,1421,BARC,8.832535695028676,26.295532914705866,2,1,0
2021-03-03,1422,BARC,8.771188804519433,36.67053403001157,2,1,0
2021-03-03,1423,BARC,8.555468211394231,33.26991254059549,2,1,0
2021-03-03,1424,BARC,7.586044616257565,31.18340881763952,2,1,0
2021-03-03,1425,BARC,8.632222158554066,36.52964376880943,2,1,0
2021-03-03,1426,BARC,8.801049877147472,34.01394076753563,2,1,0
2021-03-03,1427,BARC,8.860375411109832,24.840973541709396,2,1,0
2021-03-03,1428,BARC,7.616513911181043,24.239038938424653,2,1,0
2021-03-03,1429,BARC,7.5765518044642555,31.580482897813855,2,1,0
2021-03-03,1430,BARC,8.447577362033291,31.64175177127953,2,1,0
2021-03-03,1431,BARC,9.266485484007585,19.43956084810553,2,1,0
2021-03-03,1432,BARC,8.742139070632573,41.01138256246037,2,1,0
2021-03-03,1433,BARC,8.975522894278189,22.985745717654122,2,1,0
2021-03-03,1434,BARC,7.098658115571853,34.63040405622135,2,1,0
2021-03-03,1435,BARC,8.837564531509193,27.498759579395884,2,1,0
2021-03-03,1436,BARC,8.383043151643788,33.15585036558407,2,1,0
2021-03-03,1437,BARC,8.583652300342337,31.54391173924242,2,1,0
2021-03-03,1438,BARC,9.402432118725379,39.31751077660074,2,1,0
2021-03-03,1439,BARC,9.319612537378427,33.46973420878584,2,1,0
2021-03-03,1440,BARC,8.74084646582991,19.10168552526481,2,1,0
2021-03-03,1441,BARC,9.059568133709785,31.418527020481473,2,1,0
2021-03-03,1442,BARC,8.221569802136713,32.15831889448373,2,1,0
2021-03-03,1443,BARC,7.9421084933187664,9.942468231970533,2,1,0
2021-03-03,1444,BARC,8.659337502711997,13.683983292890371,2,1,0
2021-03-03,1445,BARC,8.472109620739348,32.44796036595102,2,1,0
2021-03-03,1446,BARC,8.375392419825458,18.176265918894455,2,1,0
2021-03-03,1447,BARC,7.276576240858994,14.989293836915266,2,1,0
2021-03-03,1448,BARC,8.43378381666639,30.509921432096068,2,1,0
2021-03-03,1449,BARC,7.879555483689151,21.56087902614846,2,1,0
2021-03-03,1450,BARC,8.72362945026401,37.82366478861758,2,1,0
2021-03-03,1451,BARC,9.031767002914837,15.446652701452235,2,1,0
2021-03-03,1452,BARC,9.17256925037012,23.321130174927703,2,1,0
2021-03-03,1453,BARC,8.272566192982328,17.935434661439544,2,1,0
2021-03-03,1454,BARC,7.16711439324585,29.151979578297205,2,1,0
2021-03-03,1455,BARC,8.576610868628135,29.93759554901511,2,1,0
2021-03-03,1456,BARC,8.898539455978542,22.16133448889777,2,1,0
2021-03-03,1457,BARC,9.331984007134793,29.25181223211897,2,1,0
2021-03-03,1458,BARC,9.0752357921554,39.92155900057859,2,1,0
2021-03-03,1459,BARC,8.017533016784983,24.25744005441198,2,1,0
2021-03-03,1460,BARC,8.058847903498584,19.9540176597222,2,1,0
2021-03-03,1461,BARC,7.943150759168295,34.00068563074601,2,1,0
2021-03-03,1462,BARC,8.183698246321283,7.807228866686467,2,1,0
2021-03-03,1463,BARC,7.650074156156946,20.315255941134374,2,1,0
2021-03-03,1464,BARC,8.517790333467223,8.332920067562757,2,1,0
2021-03-03,1465,BARC,8.601378743878733,23.77961176209289,2,1,0
2021-03-03,1466,BARC,9.351577910522346,31.39069545825356,2,1,0
2021-03-03,1467,BARC,7.897597242868113,34.5233548136869,2,1,0
2021-03-03,1468,BARC,8.055006031571537,23.696460733894494,2,1,0
2021-03-03,1469,BARC,7.76443526211151,32.020196399210235,2,1,0
2021-03-03,1470,BARC,8.705493148808436,22.470107410030614,2,1,0
2021-03-03,1471,BARC,8.620085688604803,34.05780102175145,2,1,0
2021-03-03,1472,BARC,8.49381250025789,25.96161671891002,2,1,0
2021-03-03,1473,BARC,7.881085054385409,29.60650510638715,2,1,0
2021-03-03,1474,BARC,8.144642077473454,31.069722924283944,2,1,0
2021-03-03,1475,BARC,9.042415124732125,39.27268296472562,2,1,0
2021-03-03,1476,BARC,8.580629041242386,25.076433235287936,2,1,0
2021-03-03,1477,BARC,9.154885778720699,20.164824099385065,2,1,0
2021-03-03,1478,BARC,8.328618971399168,18.640547219651115,2,1,0
2021-03-03,1479,BARC,8.949320062517081,20.168522513115338,2,1,0
2021-03-03,1480,BARC,9.070446288698884,25.1747190607067,2,1,0
2021-03-03,1481,BARC,9.355500724982297,42.51985567855243,2,1,0
2021-03-03,1482,BARC,8.785965212478041,37.34666301754321,2,1,0
2021-03-03,1483,BARC,8.292963203585527,16.465013162689768,2,1,0
2021-03-03,1484,BARC,7.942430672435402,29.52428880262747,2,1,0
2021-03-03,1485,BARC,7.80863690326594,29.544895224048958,2,1,0
2021-03-03,1486,BARC,8.997114568894613,27.966728365220717,2,1,0
2021-03-03,1487,BARC,8.595320341179505,29.09281534171407,2,1,0
